Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
13,+,42084643,42091555,6912,1536,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36167438,36173871,6433,1536,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42099867,42128804,28937,1537,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36185002,36209205,24203,1537,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42132109,42143486,11377,1538,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36211076,36221904,10828,1538,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42143899,42182783,38884,1539,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36222320,36255979,33659,1539,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42195115,42200538,5423,1540,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36262758,36267825,5067,1540,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42201882,42211468,9586,1541,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36268373,36277233,8860,1541,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42215218,42229486,14268,1542,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36282793,36295190,12397,1542,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42230696,42247774,17078,1543,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36295643,36309851,14208,1543,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42252831,42258564,5733,1544,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36310278,36315582,5304,1544,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42291078,42299277,8199,1545,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36344642,36352218,7576,1545,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42302320,42312564,10244,1546,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36355354,36364077,8723,1546,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42312687,42319406,6719,1547,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36364567,36370606,6039,1547,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42341978,42377978,36000,1548,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36393535,36425240,31705,1548,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42391743,42402735,10992,1549,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36438282,36448719,10437,1549,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42403047,42420882,17835,1550,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36450315,36466939,16624,1550,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42426791,42447850,21059,1551,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36470868,36490192,19324,1551,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42448387,42461659,13272,1552,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36490496,36502937,12441,1552,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42462473,42469706,7233,1553,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36503414,36510263,6849,1553,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42469706,42493549,23843,1554,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36510835,36533295,22460,1554,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42501459,42509385,7926,1555,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36538385,36545200,6815,1555,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42509608,42531303,21695,1556,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36545510,36564986,19476,1556,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42544365,42559153,14788,1557,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36576558,36588370,11812,1557,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42581597,42594143,12546,1558,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36593331,36604185,10854,1558,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42601262,42609577,8315,1559,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36608135,36616167,8032,1559,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42609577,42622967,13390,1560,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36616618,36627484,10866,1560,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42630998,42638472,7474,1561,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36631790,36637607,5817,1561,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42639712,42650926,11214,1562,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36639850,36648489,8639,1562,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42650926,42667918,16992,1563,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36648916,36664354,15438,1563,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42668122,42677466,9344,1564,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36666496,36675036,8540,1564,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42680761,42690300,9539,1565,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36675370,36684310,8940,1565,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42690871,42716408,25537,1566,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36685566,36708174,22608,1566,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42725940,42755544,29604,1567,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36714243,36739784,25541,1567,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42777641,42812150,34509,1568,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36748406,36780227,31821,1568,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42815449,42821357,5908,1569,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36780775,36786352,5577,1569,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42822119,42858077,35958,1570,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36786573,36818751,32178,1570,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42865592,42878776,13184,1571,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36819109,36829902,10793,1571,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42931081,42962193,31112,1572,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36878521,36905512,26991,1572,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,42964183,43017840,53657,1573,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36905898,36954020,48122,1573,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43024627,43030410,5783,1574,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36960032,36965242,5210,1574,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43032932,43039018,6086,1575,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36965527,36971667,6140,1575,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43046768,43053174,6406,1576,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,36979614,36984820,5206,1576,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43116406,43134422,18016,1577,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37040227,37054746,14519,1577,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43149904,43156924,7020,1578,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37060951,37066910,5959,1578,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43162980,43182199,19219,1579,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37069329,37086753,17424,1579,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43182199,43216743,34544,1580,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37087305,37118819,31514,1580,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43220636,43232947,12311,1581,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37119383,37131668,12285,1581,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43232947,43258658,25711,1582,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37131936,37155598,23662,1582,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43258658,43280758,22100,1583,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37156021,37175964,19943,1583,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43280758,43293918,13160,1584,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37176963,37188871,11908,1584,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43301551,43318205,16654,1585,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37195658,37210531,14873,1585,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43324232,43337012,12780,1586,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37211275,37223218,11943,1586,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43343038,43359685,16647,1587,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37229224,37244319,15095,1587,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43360156,43377602,17446,1588,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37245652,37261656,16004,1588,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43406868,43421095,14227,1589,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37295096,37306748,11652,1589,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43479476,43490857,11381,1590,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37355183,37366264,11081,1590,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43500188,43506534,6346,1591,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37377360,37383095,5735,1591,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43506534,43524695,18161,1592,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37383499,37400582,17083,1592,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43524916,43534526,9610,1593,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37400846,37409735,8889,1593,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43537536,43547824,10288,1594,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37410447,37420347,9900,1594,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43548033,43553828,5795,1595,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37421565,37426964,5399,1595,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43558466,43582646,24180,1596,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37427520,37449315,21795,1596,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43655090,43666168,11078,1597,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37454028,37464295,10267,1597,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43667104,43681252,14148,1598,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37464749,37477493,12744,1598,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43681978,43690869,8891,1599,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37477880,37485417,7537,1599,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43715735,43740201,24466,1600,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37501359,37523053,21694,1600,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43741998,43751652,9654,1601,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37523820,37532822,9002,1601,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43751652,43763312,11660,1602,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37533388,37543738,10350,1602,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43764325,43773673,9348,1603,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37547369,37555738,8369,1603,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43784619,43793501,8882,1604,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37562428,37570736,8308,1604,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43793590,43833044,39454,1605,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37571010,37607409,36399,1605,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43853555,43867679,14124,1606,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37619120,37632586,13466,1606,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43871780,43878751,6971,1607,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37638250,37644489,6239,1607,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43880301,43895844,15543,1608,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37644862,37656768,11906,1608,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43901163,43936306,35143,1609,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37662758,37693924,31166,1609,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43953598,43984480,30882,1610,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37709159,37736911,27752,1610,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,43992097,44018274,26177,1611,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37743105,37767239,24134,1611,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44018554,44038699,20145,1612,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37770185,37788010,17825,1612,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44050337,44059593,9256,1613,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37788714,37795962,7248,1613,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44070491,44078993,8502,1614,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37796208,37804068,7860,1614,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44098528,44113617,15089,1615,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37817213,37830782,13569,1615,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44128847,44139475,10628,1616,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37835071,37844799,9728,1616,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44147903,44167407,19504,1617,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37854303,37869499,15196,1617,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44213103,44221191,8088,1618,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37890088,37897969,7881,1618,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44221191,44231957,10766,1619,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37898194,37908255,10061,1619,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44249666,44257955,8289,1620,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37925949,37933299,7350,1620,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44262083,44292763,30680,1621,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37936764,37964804,28040,1621,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44298658,44307106,8448,1622,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37965844,37972986,7142,1622,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44308073,44330439,22366,1623,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37974485,37994792,20307,1623,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44333989,44386462,52473,1624,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,37997503,38044975,47472,1624,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44394248,44405806,11558,1625,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38045615,38055663,10048,1625,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44414378,44458945,44567,1626,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38062296,38100942,38646,1626,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44502986,44516263,13277,1627,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38131561,38143759,12198,1627,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44516366,44616591,100225,1628,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38144294,38236307,92013,1628,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44625004,44720331,95327,1629,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38236646,38326027,89381,1629,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44721795,44727817,6022,1630,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38326950,38332530,5580,1630,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44727817,44743403,15586,1631,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38332839,38347479,14640,1631,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44752850,44772860,20010,1632,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38356732,38375482,18750,1632,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44772860,44789088,16228,1633,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38376068,38391187,15119,1633,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44789088,44796796,7708,1634,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38391399,38399224,7825,1634,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44804870,44818631,13761,1635,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38408585,38421609,13024,1635,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44818632,44835317,16685,1636,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38421815,38437097,15282,1636,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44842464,44853083,10619,1637,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38443616,38453197,9581,1637,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44854810,44897851,43041,1638,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38453607,38493023,39416,1638,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44962396,44980085,17689,1639,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38550656,38565898,15242,1639,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,44980595,44989273,8678,1640,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38566510,38573635,7125,1640,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45009588,45016779,7191,1641,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38591472,38598018,6546,1641,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45024004,45029625,5621,1642,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38601935,38607078,5143,1642,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45038981,45049009,10028,1643,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38613341,38622562,9221,1643,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45049752,45059087,9335,1644,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38623014,38630945,7931,1644,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45068953,45081476,12523,1645,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38640721,38652328,11607,1645,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45081476,45090117,8641,1646,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38652771,38660524,7753,1646,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45098055,45106595,8540,1647,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38666735,38674479,7744,1647,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45107652,45116484,8832,1648,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38675073,38683210,8137,1648,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45120242,45132256,12014,1649,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38687391,38698526,11135,1649,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45145400,45160717,15317,1650,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38710729,38723384,12655,1650,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45160717,45172734,12017,1651,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38723705,38734956,11251,1651,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45173991,45189450,15459,1652,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38735702,38748741,13039,1652,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
13,+,45214064,45225175,11111,1653,GCF_003957565,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
20,+,38771551,38781570,10019,1653,GCF_003957565,70982421,GCF_003957565.2_bTaeGut1.4.pri.NC_044215.2
