Seq_id,Strand,Start,End,Length,Block
4,+,5619315,5659504,40189,952
14,+,6305956,6348826,42870,952
4,+,5611973,5617637,5664,951
14,+,6293425,6300865,7440,951
4,+,5598279,5609031,10752,950
14,+,6271637,6283854,12217,950
4,+,5579860,5589467,9607,949
14,+,6250567,6261518,10951,949
4,+,5548733,5572567,23834,948
14,+,6210950,6237744,26794,948
4,+,5541773,5548524,6751,947
14,+,6203937,6210884,6947,947
4,+,5525857,5540291,14434,946
14,+,6187707,6203661,15954,946
4,+,5516397,5525606,9209,945
14,+,6178595,6187707,9112,945
4,+,5492925,5505433,12508,944
14,+,6153313,6167603,14290,944
4,+,5453790,5487213,33423,943
14,+,6113259,6149022,35763,943
4,+,5421471,5452599,31128,942
14,+,6076816,6110142,33326,942
4,+,5405593,5421078,15485,941
14,+,6055433,6072916,17483,941
4,+,5367594,5386054,18460,940
14,+,6006107,6027085,20978,940
4,+,5345707,5353401,7694,939
14,+,5976465,5984780,8315,939
4,+,5325925,5337931,12006,938
14,+,5949699,5962779,13080,938
4,+,5311656,5320931,9275,937
14,+,5936046,5945609,9563,937
4,+,5303677,5311182,7505,936
14,+,5928214,5936036,7822,936
4,+,5295487,5302973,7486,935
14,+,5917854,5926604,8750,935
4,+,5273632,5280302,6670,934
14,+,5891233,5899253,8020,934
4,+,5249856,5273335,23479,933
14,+,5858679,5885290,26611,933
4,+,5237985,5243701,5716,932
14,+,5839830,5845856,6026,932
4,+,5189893,5237136,47243,931
14,+,5775346,5831016,55670,931
4,+,5148411,5167486,19075,930
14,+,5724609,5744259,19650,930
4,+,5127270,5146221,18951,929
14,+,5698185,5718757,20572,929
4,+,5099418,5126999,27581,928
14,+,5659069,5688346,29277,928
4,+,5084200,5099093,14893,927
14,+,5641290,5657290,16000,927
4,+,5056554,5073879,17325,926
14,+,5608029,5626633,18604,926
4,+,5044740,5055449,10709,925
14,+,5589703,5603539,13836,925
4,+,4844130,4866171,22041,924
14,+,5351303,5375000,23697,924
4,+,4831004,4839209,8205,923
14,+,5337320,5345832,8512,923
4,+,4820446,4830235,9789,922
14,+,5321508,5332205,10697,922
4,+,4766077,4779109,13032,921
14,+,5263669,5277341,13672,921
4,+,4755355,4761076,5721,920
14,+,5254535,5260953,6418,920
4,+,4744087,4754833,10746,919
14,+,5239603,5251097,11494,919
4,+,4725463,4743482,18019,918
14,+,5212931,5232457,19526,918
4,+,4691224,4721992,30768,917
14,+,5176261,5208718,32457,917
4,+,4681845,4690706,8861,916
14,+,5163990,5173522,9532,916
4,+,4660299,4680685,20386,915
14,+,5137570,5160509,22939,915
4,+,4621096,4658758,37662,914
14,+,5083853,5126974,43121,914
4,+,4601163,4618652,17489,913
14,+,5058253,5077778,19525,913
4,+,4574550,4600671,26121,912
14,+,5026366,5056173,29807,912
4,+,4513364,4564087,50723,911
14,+,4957161,5011381,54220,911
4,+,4481100,4507987,26887,910
14,+,4920768,4949863,29095,910
4,+,4466675,4480862,14187,909
14,+,4903158,4918791,15633,909
4,+,4454506,4466474,11968,908
14,+,4890790,4903158,12368,908
4,+,4441749,4454084,12335,907
14,+,4876466,4890239,13773,907
4,+,4398497,4418495,19998,906
14,+,4826184,4847239,21055,906
4,+,4387292,4396113,8821,905
14,+,4814408,4823668,9260,905
4,+,4365057,4385019,19962,904
14,+,4792356,4813500,21144,904
4,+,4349264,4364725,15461,903
14,+,4776150,4792356,16206,903
4,+,4325027,4348523,23496,902
14,+,4751334,4776150,24816,902
4,+,4315028,4324606,9578,901
14,+,4741290,4751334,10044,901
4,+,4297472,4314340,16868,900
14,+,4722734,4741290,18556,900
4,+,4105793,4274045,168252,899
14,+,4513979,4688233,174254,899
4,+,4092759,4104181,11422,898
14,+,4498045,4511249,13204,898
4,+,4063638,4071807,8169,897
14,+,4465206,4474045,8839,897
4,+,4023356,4030734,7378,896
14,+,4412924,4423022,10098,896
4,+,4016533,4022664,6131,895
14,+,4406770,4412924,6154,895
4,+,3990771,3997486,6715,894
14,+,4373086,4380832,7746,894
4,+,3963215,3968350,5135,893
14,+,4340245,4345758,5513,893
4,+,3948706,3953852,5146,892
14,+,4324538,4330969,6431,892
4,+,3932389,3948355,15966,891
14,+,4308088,4324538,16450,891
4,+,3922375,3930600,8225,890
14,+,4298190,4306983,8793,890
4,+,3888300,3901330,13030,889
14,+,4263166,4277069,13903,889
4,+,3867235,3872959,5724,888
14,+,4241152,4247097,5945,888
4,+,3851026,3861297,10271,887
14,+,4224019,4235359,11340,887
4,+,3839053,3848964,9911,886
14,+,4212718,4223164,10446,886
4,+,3833262,3838287,5025,885
14,+,4207629,4212718,5089,885
4,+,3818506,3829934,11428,884
14,+,4191437,4203530,12093,884
4,+,3812631,3818206,5575,883
14,+,4185634,4191343,5709,883
4,+,3778041,3811985,33944,882
14,+,4145251,4182862,37611,882
4,+,3765346,3776968,11622,881
14,+,4133137,4145251,12114,881
4,+,3753888,3765018,11130,880
14,+,4118796,4131965,13169,880
4,+,3744983,3753402,8419,879
14,+,4109849,4118796,8947,879
4,+,3729580,3744578,14998,878
14,+,4084208,4103298,19090,878
4,+,3717093,3729364,12271,877
14,+,4071272,4084141,12869,877
4,+,3708572,3716891,8319,876
14,+,4062886,4071272,8386,876
4,+,3700819,3707945,7126,875
14,+,4054963,4062555,7592,875
4,+,3690900,3700480,9580,874
14,+,4045407,4054963,9556,874
4,+,3682234,3690685,8451,873
14,+,4035837,4044729,8892,873
4,+,3674811,3682024,7213,872
14,+,4027458,4035344,7886,872
4,+,3638999,3674219,35220,871
14,+,3986110,4025833,39723,871
4,+,3601042,3611522,10480,870
14,+,3953912,3964851,10939,870
4,+,3586142,3600146,14004,869
14,+,3936498,3953482,16984,869
4,+,3561883,3578209,16326,868
14,+,3912006,3929033,17027,868
4,+,3543499,3554635,11136,867
14,+,3885445,3898724,13279,867
4,+,3526924,3533200,6276,866
14,+,3867150,3874877,7727,866
4,+,3512867,3526372,13505,865
14,+,3850341,3865110,14769,865
4,+,3488052,3497218,9166,864
14,+,3820226,3829860,9634,864
4,+,3461198,3488047,26849,863
14,+,3781523,3813676,32153,863
4,+,3427895,3458314,30419,862
14,+,3739774,3774912,35138,862
4,+,3401702,3422854,21152,861
14,+,3709530,3732363,22833,861
4,+,3390810,3401064,10254,860
14,+,3696608,3707965,11357,860
4,+,3357193,3368064,10871,859
14,+,3657805,3669620,11815,859
4,+,3349416,3356506,7090,858
14,+,3649748,3657498,7750,858
4,+,3323548,3333110,9562,857
14,+,3616838,3629945,13107,857
4,+,3302807,3323101,20294,856
14,+,3595106,3616838,21732,856
4,+,3296778,3302228,5450,855
14,+,3589164,3594967,5803,855
4,+,3259786,3296537,36751,854
14,+,3546131,3585526,39395,854
4,+,3217799,3230246,12447,853
14,+,3496965,3510558,13593,853
4,+,3206627,3214438,7811,852
14,+,3485150,3494086,8936,852
4,+,3160626,3201493,40867,851
14,+,3433170,3478817,45647,851
4,+,3149811,3159602,9791,850
14,+,3420845,3431551,10706,850
4,+,3126895,3149283,22388,849
14,+,3397951,3420845,22894,849
4,+,3096646,3125510,28864,848
14,+,3365313,3396570,31257,848
4,+,3069997,3090721,20724,847
14,+,3335883,3358407,22524,847
4,+,3053750,3069564,15814,846
14,+,3313883,3331897,18014,846
4,+,3026033,3050719,24686,845
14,+,3283652,3311295,27643,845
4,+,2995312,3009845,14533,844
14,+,3249066,3265703,16637,844
4,+,2963941,2989973,26032,843
14,+,3214064,3241834,27770,843
4,+,2957540,2962864,5324,842
14,+,3204348,3210380,6032,842
4,+,2928997,2947302,18305,841
14,+,3170292,3190051,19759,841
4,+,2872112,2919596,47484,840
14,+,3105624,3156573,50949,840
4,+,2827403,2846451,19048,839
14,+,3054839,3075007,20168,839
4,+,2817520,2825917,8397,838
14,+,3043812,3052317,8505,838
4,+,2762109,2773350,11241,837
14,+,2984551,2996530,11979,837
4,+,2730651,2761797,31146,836
14,+,2952723,2984551,31828,836
4,+,2706244,2730275,24031,835
14,+,2927908,2952723,24815,835
4,+,2696819,2706029,9210,834
14,+,2917677,2927331,9654,834
4,+,2671830,2695695,23865,833
14,+,2893353,2917677,24324,833
4,+,2664917,2671602,6685,832
14,+,2886108,2893353,7245,832
4,+,2655411,2664680,9269,831
14,+,2877162,2886108,8946,831
4,+,2623343,2652412,29069,830
14,+,2843522,2874492,30970,830
4,+,2597544,2617782,20238,829
14,+,2808665,2832433,23768,829
4,+,2591639,2596910,5271,828
14,+,2801708,2808665,6957,828
4,+,2577895,2591411,13516,827
14,+,2787716,2801708,13992,827
4,+,2555792,2577668,21876,826
14,+,2764906,2787716,22810,826
4,+,2513750,2540651,26901,825
14,+,2717417,2747336,29919,825
4,+,2497193,2507672,10479,824
14,+,2701361,2712559,11198,824
4,+,2485120,2496855,11735,823
14,+,2686834,2700411,13577,823
4,+,2467541,2480839,13298,822
14,+,2669210,2683224,14014,822
4,+,2423470,2440769,17299,821
14,+,2623529,2641893,18364,821
4,+,2411220,2417224,6004,820
14,+,2609690,2616140,6450,820
4,+,2401266,2408314,7048,819
14,+,2601110,2608502,7392,819
4,+,2381944,2396616,14672,818
14,+,2581478,2597064,15586,818
4,+,2362260,2375588,13328,817
14,+,2561939,2576503,14564,817
4,+,2345431,2361560,16129,816
14,+,2542505,2561023,18518,816
4,+,2338559,2345169,6610,815
14,+,2535933,2542505,6572,815
4,+,2329286,2336796,7510,814
14,+,2527368,2534865,7497,814
4,+,2307395,2327692,20297,813
14,+,2501611,2525783,24172,813
4,+,2286239,2298475,12236,812
14,+,2474477,2489749,15272,812
4,+,2269206,2278212,9006,811
14,+,2456637,2467722,11085,811
4,+,2263939,2268965,5026,810
14,+,2451173,2456547,5374,810
4,+,2252815,2263461,10646,809
14,+,2440415,2451173,10758,809
4,+,2244926,2252006,7080,808
14,+,2431667,2439563,7896,808
4,+,2230920,2244460,13540,807
14,+,2417774,2431667,13893,807
4,+,2222709,2230519,7810,806
14,+,2409597,2417699,8102,806
4,+,2204686,2214813,10127,805
14,+,2388482,2399287,10805,805
4,+,2177471,2200056,22585,804
14,+,2356943,2381908,24965,804
4,+,2157814,2176975,19161,803
14,+,2336477,2356849,20372,803
4,+,2133096,2157588,24492,802
14,+,2310532,2335974,25442,802
4,+,2123894,2132885,8991,801
14,+,2298239,2309702,11463,801
4,+,2109942,2123603,13661,800
14,+,2282394,2297251,14857,800
4,+,2102593,2109706,7113,799
14,+,2272397,2280070,7673,799
4,+,2084253,2101895,17642,798
14,+,2252818,2271560,18742,798
4,+,2071903,2078758,6855,797
14,+,2238646,2245930,7284,797
4,+,2063148,2071469,8321,796
14,+,2227083,2236247,9164,796
4,+,2045230,2057136,11906,795
14,+,2205567,2218156,12589,795
4,+,2023663,2030382,6719,794
14,+,2181553,2189524,7971,794
4,+,2013517,2020849,7332,793
14,+,2166354,2174279,7925,793
4,+,2005164,2013196,8032,792
14,+,2157693,2166354,8661,792
4,+,1981655,1989223,7568,791
14,+,2134033,2141807,7774,791
4,+,1966604,1974612,8008,790
14,+,2118155,2127771,9616,790
4,+,1940394,1963662,23268,789
14,+,2090610,2115872,25262,789
4,+,1914390,1924244,9854,788
14,+,2063654,2074483,10829,788
4,+,1906561,1913740,7179,787
14,+,2055548,2063375,7827,787
4,+,1898569,1906318,7749,786
14,+,2047571,2055548,7977,786
4,+,1855360,1867254,11894,785
14,+,2017268,2029439,12171,785
4,+,1837339,1847765,10426,784
14,+,1999058,2010814,11756,784
4,+,1823003,1836404,13401,783
14,+,1983876,1997478,13602,783
4,+,1809324,1819292,9968,782
14,+,1970996,1981309,10313,782
4,+,1788112,1808700,20588,781
14,+,1948073,1970996,22923,781
4,+,1771048,1777130,6082,780
14,+,1931775,1938761,6986,780
4,+,1754425,1770566,16141,779
14,+,1913449,1931247,17798,779
4,+,1736050,1754199,18149,778
14,+,1894365,1913449,19084,778
4,+,1721962,1735581,13619,777
14,+,1878210,1893584,15374,777
4,+,1715821,1721467,5646,776
14,+,1871344,1877875,6531,776
4,+,1684257,1703607,19350,775
14,+,1837387,1857954,20567,775
4,+,1677919,1684001,6082,774
14,+,1829336,1837144,7808,774
4,+,1663556,1677608,14052,773
14,+,1814871,1829336,14465,773
4,+,1657654,1663290,5636,772
14,+,1809061,1814871,5810,772
4,+,1640834,1649500,8666,771
14,+,1789604,1798765,9161,771
4,+,1631752,1640561,8809,770
14,+,1780308,1789604,9296,770
4,+,1622257,1631372,9115,769
14,+,1770312,1780308,9996,769
4,+,1284955,1597152,312197,768
14,+,1422053,1742926,320873,768
4,+,1226159,1231953,5794,767
14,+,1363001,1369187,6186,767
4,+,1212907,1224356,11449,766
14,+,1347765,1360363,12598,766
4,+,1194036,1212641,18605,765
14,+,1327935,1347425,19490,765
4,+,1178378,1186252,7874,764
14,+,1312675,1320718,8043,764
4,+,1155446,1174683,19237,763
14,+,1289559,1309503,19944,763
4,+,1149589,1155184,5595,762
14,+,1283836,1289559,5723,762
4,+,1142093,1148747,6654,761
14,+,1274074,1281197,7123,761
4,+,1136648,1141877,5229,760
14,+,1268928,1274074,5146,760
4,+,1127137,1136019,8882,759
14,+,1259863,1268928,9065,759
4,+,1119666,1126908,7242,758
14,+,1252470,1259863,7393,758
4,+,1086757,1111764,25007,757
14,+,1217983,1243469,25486,757
4,+,1078823,1086522,7699,756
14,+,1209907,1217966,8059,756
4,+,1063435,1073338,9903,755
14,+,1194449,1205042,10593,755
4,+,1036380,1061303,24923,754
14,+,1162432,1189297,26865,754
4,+,1022926,1036164,13238,753
14,+,1145492,1159620,14128,753
4,+,1015727,1022533,6806,752
14,+,1138097,1145326,7229,752
4,+,990955,1015476,24521,751
14,+,1110066,1136723,26657,751
4,+,946431,961573,15142,750
14,+,1061762,1078028,16266,750
4,+,939288,946184,6896,749
14,+,1054660,1061762,7102,749
4,+,862115,925314,63199,748
14,+,971440,1040567,69127,748
4,+,823264,861151,37887,747
14,+,923667,963710,40043,747
4,+,773393,807003,33610,746
14,+,871559,907895,36336,746
4,+,766792,773033,6241,745
14,+,861630,869679,8049,745
4,+,755703,766792,11089,744
14,+,848237,861294,13057,744
4,+,739144,755355,16211,743
14,+,830553,848237,17684,743
4,+,733255,738912,5657,742
14,+,824858,830553,5695,742
4,+,709095,726783,17688,741
14,+,800892,819167,18275,741
4,+,698532,708758,10226,740
14,+,790327,800892,10565,740
4,+,693164,698300,5136,739
14,+,783564,789493,5929,739
4,+,682564,689239,6675,738
14,+,771127,778556,7429,738
4,+,674024,682358,8334,737
14,+,762073,771127,9054,737
4,+,666134,673726,7592,736
14,+,752222,761738,9516,736
4,+,644889,659427,14538,735
14,+,729765,746364,16599,735
4,+,626839,636849,10010,734
14,+,713042,723963,10921,734
4,+,598012,605013,7001,733
14,+,679178,686660,7482,733
4,+,570582,581545,10963,732
14,+,650179,663593,13414,732
4,+,561040,568686,7646,731
14,+,638116,647871,9755,731
4,+,533693,543415,9722,730
14,+,608134,618923,10789,730
4,+,458894,508161,49267,729
14,-,520162,469698,50464,729
4,+,430611,437519,6908,728
14,-,602069,593520,8549,728
4,+,321953,331234,9281,727
14,+,401289,412001,10712,727
4,+,141492,147692,6200,726
14,+,190435,199229,8794,726
4,+,89980,109357,19377,725
14,+,128409,150168,21759,725
4,+,53971,64211,10240,724
14,+,89376,99831,10455,724
4,+,44878,51879,7001,723
14,+,76240,83732,7492,723
4,+,23102,39020,15918,722
14,+,45592,64018,18426,722
4,+,8823,17416,8593,721
14,+,23841,33558,9717,721
2,+,23623158,23653531,30373,720
14,+,64473542,64509446,35904,720
2,+,23610461,23619847,9386,719
14,+,64431145,64441481,10336,719
2,+,23577628,23587354,9726,718
14,+,64384839,64396912,12073,718
2,+,23315592,23541068,225476,717
14,+,85228410,85509322,280912,717
2,+,23273151,23284079,10928,716
14,+,85181875,85193943,12068,716
2,+,23236306,23273144,36838,715
14,+,85140143,85179618,39475,715
2,+,23200097,23231229,31132,714
14,+,85096449,85130131,33682,714
2,+,23188066,23199470,11404,713
14,+,85082324,85095047,12723,713
2,+,23154345,23169142,14797,712
14,+,85031408,85047807,16399,712
2,+,23146183,23154134,7951,711
14,+,85021251,85030011,8760,711
2,+,23134106,23144280,10174,710
14,+,85007026,85018606,11580,710
2,+,23091379,23131344,39965,709
14,+,84944177,84989452,45275,709
2,+,23057993,23090630,32637,708
14,+,84892775,84929612,36837,708
2,+,23041126,23054791,13665,707
14,+,84872193,84886831,14638,707
2,+,23032259,23040720,8461,706
14,+,84862442,84871437,8995,706
2,+,23007190,23012971,5781,705
14,+,84831995,84838347,6352,705
2,+,22966140,22995496,29356,704
14,+,84778840,84810151,31311,704
2,+,22931261,22951698,20437,703
14,+,84753597,84775179,21582,703
2,+,22897117,22931007,33890,702
14,+,84713602,84750632,37030,702
2,+,22871563,22896830,25267,701
14,+,84683699,84710749,27050,701
2,+,22852137,22863830,11693,700
14,+,84661389,84673919,12530,700
2,+,22843379,22851063,7684,699
14,+,84646260,84655685,9425,699
2,+,22797390,22842794,45404,698
14,+,84573346,84623287,49941,698
2,+,22780184,22793427,13243,697
14,+,84549005,84563514,14509,697
2,+,22715416,22779860,64444,696
14,+,84460260,84531584,71324,696
2,+,22686028,22693931,7903,695
14,+,84426830,84435651,8821,695
2,+,22623630,22633762,10132,694
14,+,84355780,84367826,12046,694
2,+,22590664,22604656,13992,693
14,+,84320432,84335471,15039,693
2,+,22563467,22590452,26985,692
14,+,84286071,84314985,28914,692
2,+,22548632,22562139,13507,691
14,+,84266169,84280721,14552,691
2,+,22520503,22548312,27809,690
14,+,84223397,84253249,29852,690
2,+,22509637,22519483,9846,689
14,+,84212149,84222865,10716,689
2,+,22494883,22503225,8342,688
14,+,84198874,84207880,9006,688
2,+,22486560,22492484,5924,687
14,+,84189620,84195900,6280,687
2,+,22461260,22485098,23838,686
14,+,84161579,84187711,26132,686
2,+,22444344,22453702,9358,685
14,+,84140841,84150828,9987,685
2,+,22423515,22437797,14282,684
14,+,84112278,84127348,15070,684
2,+,22416395,22421719,5324,683
14,+,84104962,84110524,5562,683
2,+,22396563,22415753,19190,682
14,+,84081415,84101926,20511,682
2,+,22341763,22381320,39557,681
14,+,84013007,84056285,43278,681
2,+,22311690,22316796,5106,680
14,+,83977862,83983607,5745,680
2,+,22291678,22311690,20012,679
14,+,83922153,83945468,23315,679
2,+,22263382,22285538,22156,678
14,+,83879017,83903698,24681,678
2,+,22251426,22259871,8445,677
14,+,83863206,83872797,9591,677
2,+,22220024,22244967,24943,676
14,+,83827337,83854934,27597,676
2,+,22143276,22210897,67621,675
14,+,83723394,83807133,83739,675
2,+,21980969,22129289,148320,674
14,-,60712253,60535690,176563,674
2,+,21929490,21972700,43210,673
14,+,82151529,82203446,51917,673
2,+,21837940,21898099,60159,672
14,-,82444057,82372613,71444,672
2,+,21794283,21823638,29355,671
14,-,82493258,82459886,33372,671
2,+,21780361,21794051,13690,670
14,-,82511510,82496256,15254,670
2,+,21760479,21775904,15425,669
14,-,82539343,82521978,17365,669
2,+,21739589,21750582,10993,668
14,-,82566695,82554405,12290,668
2,+,21686789,21730942,44153,667
14,-,82629543,82582011,47532,667
2,+,21641975,21680563,38588,666
14,-,82680606,82639261,41345,666
2,+,21632313,21641761,9448,665
14,-,82697152,82686566,10586,665
2,+,21547325,21630565,83240,664
14,-,82789356,82700262,89094,664
2,+,21522918,21547112,24194,663
14,-,82822924,82796634,26290,663
2,+,21494054,21522661,28607,662
14,-,82853832,82824035,29797,662
2,+,21472031,21490360,18329,661
14,-,82878870,82859378,19492,661
2,+,21415265,21471795,56530,660
14,-,82939262,82879462,59800,660
2,+,21369356,21412585,43229,659
14,-,82992358,82945694,46664,659
2,+,21354903,21364796,9893,658
14,-,83012823,83002064,10759,658
2,+,21284963,21349948,64985,657
14,-,83090649,83019895,70754,657
2,+,21277688,21284751,7063,656
14,-,83104334,83096252,8082,656
2,+,21256837,21270104,13267,655
14,-,83132777,83117748,15029,655
2,+,21228725,21255546,26821,654
14,-,83165250,83134607,30643,654
2,+,21202089,21228472,26383,653
14,-,83217316,83187905,29411,653
2,+,21194618,21201884,7266,652
14,-,83232324,83223993,8331,652
2,+,21185941,21194284,8343,651
14,-,83242841,83233871,8970,651
2,+,21105905,21151271,45366,650
14,-,83333662,83284478,49184,650
2,+,21065654,21097564,31910,649
14,-,83380643,83345495,35148,649
2,+,21032443,21065331,32888,648
14,-,83419685,83383395,36290,648
2,+,21014140,21030630,16490,647
14,-,83438671,83421163,17508,647
2,+,21000022,21013455,13433,646
14,-,83453065,83438792,14273,646
2,+,20986884,20997662,10778,645
14,-,83469019,83457582,11437,645
2,+,20961887,20986491,24604,644
14,-,83497169,83470856,26313,644
2,+,20954023,20961620,7597,643
14,-,83507081,83498613,8468,643
2,+,20930706,20940827,10121,642
14,-,83536541,83524772,11769,642
2,+,20908757,20917054,8297,641
14,-,83563721,83554684,9037,641
2,+,20894580,20900143,5563,640
14,-,83586261,83580904,5357,640
2,+,20839902,20879093,39191,639
14,+,83639881,83686886,47005,639
2,+,20679353,20789604,110251,638
14,+,82211627,82341739,130112,638
2,+,20493500,20672502,179002,637
14,-,60942379,60721668,220711,637
2,+,20460313,20468129,7816,636
14,-,60980722,60971834,8888,636
2,+,20446792,20458122,11330,635
14,-,60997011,60984910,12101,635
2,+,20330370,20398386,68016,634
14,-,61122653,61050798,71855,634
2,+,20271959,20323845,51886,633
14,-,61199195,61143971,55224,633
2,+,20226946,20251956,25010,632
14,-,61250969,61224246,26723,632
2,+,20218950,20226336,7386,631
14,-,61258971,61251309,7662,631
2,+,20201752,20209702,7950,630
14,-,61276662,61268333,8329,630
2,+,20186276,20201289,15013,629
14,-,61293780,61277852,15928,629
2,+,20171465,20182286,10821,628
14,-,61321238,61310271,10967,628
2,+,20145063,20170087,25024,627
14,-,61348815,61321998,26817,627
2,+,20123123,20139498,16375,626
14,-,61375228,61357482,17746,626
2,+,20104704,20122579,17875,625
14,-,61398767,61378713,20054,625
2,+,20097921,20104290,6369,624
14,-,61409034,61401900,7134,624
2,+,20089125,20096130,7005,623
14,-,61421399,61412947,8452,623
2,+,20059170,20085719,26549,622
14,-,61454137,61425476,28661,622
2,+,20027478,20058760,31282,621
14,-,61487043,61454137,32906,621
2,+,20010748,20026713,15965,620
14,-,61504372,61487518,16854,620
2,+,19990542,20005276,14734,619
14,-,61526281,61510330,15951,619
2,+,19966853,19972264,5411,618
14,-,61609941,61603233,6708,618
2,+,19958485,19966853,8368,617
14,-,60534860,60528300,6560,617
2,+,19856379,19912076,55697,616
14,-,61745978,61681100,64878,616
2,+,19819743,19848850,29107,615
14,-,61797567,61764940,32627,615
2,+,19807102,19815692,8590,614
14,-,61816232,61807251,8981,614
2,+,19737878,19806887,69009,613
14,-,61896560,61818148,78412,613
2,+,19713317,19737324,24007,612
14,-,61940220,61912541,27679,612
2,+,19656791,19703688,46897,611
14,-,62020040,61965226,54814,611
2,+,19629288,19655586,26298,610
14,-,62063241,62031602,31639,610
2,+,19605610,19624649,19039,609
14,-,62088678,62068305,20373,609
2,+,19592251,19605105,12854,608
14,-,62109335,62094426,14909,608
2,+,19580625,19591789,11164,607
14,-,62122207,62109940,12267,607
2,+,19564093,19578851,14758,606
14,-,62137951,62122245,15706,606
2,+,19557530,19563824,6294,605
14,-,62149100,62142618,6482,605
2,+,19543982,19557292,13310,604
14,-,62163435,62149100,14335,604
2,+,19524071,19543333,19262,603
14,-,62188916,62166179,22737,603
2,+,19512841,19523600,10759,602
14,-,62204849,62193463,11386,602
2,+,19499264,19506167,6903,601
14,-,62226522,62218726,7796,601
2,+,19473730,19498856,25126,600
14,-,62257077,62228749,28328,600
2,+,19454970,19467748,12778,599
14,-,62275155,62261752,13403,599
2,+,19444095,19454016,9921,598
14,-,62287434,62276999,10435,598
2,+,19382256,19443860,61604,597
14,-,62355878,62287434,68444,597
2,+,19355375,19380604,25229,596
14,-,62391585,62362152,29433,596
2,+,19341921,19355362,13441,595
14,-,62411569,62396496,15073,595
2,+,19312585,19341580,28995,594
14,-,62451473,62419264,32209,594
2,+,19302284,19311892,9608,593
14,-,62462783,62452378,10405,593
2,+,19295726,19302076,6350,592
14,-,62469774,62462914,6860,592
2,+,19280960,19295201,14241,591
14,-,62485656,62469774,15882,591
2,+,19233424,19275725,42301,590
14,-,62537121,62494651,42470,590
2,+,19215992,19232263,16271,589
14,-,62555321,62538058,17263,589
2,+,19198052,19213291,15239,588
14,-,62573566,62557689,15877,588
2,+,19161572,19197468,35896,587
14,-,62614637,62573791,40846,587
2,+,19131596,19160043,28447,586
14,-,62649076,62618784,30292,586
2,+,19114063,19131215,17152,585
14,-,62668301,62649503,18798,585
2,+,19052888,19113680,60792,584
14,-,62739846,62675579,64267,584
2,+,18975813,19037827,62014,583
14,-,62828125,62761735,66390,583
2,+,18935517,18975524,40007,582
14,-,62875085,62831134,43951,582
2,+,18922286,18934388,12102,581
14,-,62893427,62880720,12707,581
2,+,18868328,18921843,53515,580
14,-,62949759,62893949,55810,580
2,+,18821783,18857298,35515,579
14,-,63001729,62964289,37440,579
2,+,18814080,18821240,7160,578
14,-,63009447,63001729,7718,578
2,+,18755193,18813828,58635,577
14,-,63072192,63009898,62294,577
2,+,18706890,18754892,48002,576
14,-,63133840,63080706,53134,576
2,+,18668881,18706315,37434,575
14,-,63190841,63149848,40993,575
2,+,18650677,18667927,17250,574
14,-,63229660,63210403,19257,574
2,+,18643188,18649945,6757,573
14,-,63251776,63244685,7091,573
2,+,18592674,18598776,6102,572
14,-,63347053,63339784,7269,572
2,+,18573427,18590704,17277,571
14,-,63376525,63356282,20243,571
2,+,18563762,18572481,8719,570
14,-,63400288,63390346,9942,570
2,+,18548343,18560551,12208,569
14,-,63435617,63421928,13689,569
2,+,18526976,18538323,11347,568
14,-,63492111,63479460,12651,568
2,+,18518247,18526568,8321,567
14,-,63512689,63501541,11148,567
2,+,18505940,18513302,7362,566
14,-,63566984,63558509,8475,566
2,+,18487310,18496442,9132,565
14,-,63605340,63593010,12330,565
2,+,18463375,18473083,9708,564
14,-,63657558,63645734,11824,564
2,+,18430420,18435898,5478,563
14,-,63761757,63755065,6692,563
2,+,18409319,18419045,9726,562
14,-,63794440,63783771,10669,562
2,+,18389214,18394514,5300,561
14,-,63857255,63849969,7286,561
2,+,18238385,18299850,61465,560
14,-,57040819,56971411,69408,560
2,+,18221148,18237786,16638,559
14,-,57091995,57072606,19389,559
2,+,18149289,18196271,46982,558
14,-,57207728,57151983,55745,558
2,+,18141710,18149056,7346,557
14,-,57258900,57250428,8472,557
2,+,18078954,18141497,62543,556
14,-,57328104,57259974,68130,556
2,+,18065675,18078631,12956,555
14,-,57345050,57331382,13668,555
2,+,17921468,18064282,142814,554
14,-,57506571,57348760,157811,554
2,+,17778427,17918552,140125,553
14,-,57674070,57525283,148787,553
2,+,17730689,17778165,47476,552
14,-,57738831,57687701,51130,552
2,+,17724657,17730476,5819,551
14,-,57745649,57739039,6610,551
2,+,17713474,17722203,8729,550
14,-,57757407,57748325,9082,550
2,+,17699911,17712736,12825,549
14,-,57773723,57759029,14694,549
2,+,17667770,17699643,31873,548
14,-,57817413,57781618,35795,548
2,+,17636000,17645202,9202,547
14,-,57874151,57864389,9762,547
2,+,17579383,17589085,9702,546
14,-,57958299,57948002,10297,546
2,+,17529626,17578100,48474,545
14,-,58012698,57959459,53239,545
2,+,17405798,17529124,123326,544
14,-,58172786,58035660,137126,544
2,+,17313582,17405272,91690,543
14,-,58298573,58200988,97585,543
2,+,17290702,17311052,20350,542
14,-,58330072,58309021,21051,542
2,+,6976053,6987581,11528,257
14,+,72378011,72390185,12174,257
2,+,6969801,6975405,5604,256
14,+,72371248,72377957,6709,256
2,+,6936453,6952690,16237,255
14,+,72316852,72334032,17180,255
2,+,6902989,6917961,14972,254
