Seq_id,Strand,Start,End,Length,Block
13,+,24714107,24720930,6823,887
20,+,21205371,21211499,6128,887
13,+,24694371,24705292,10921,886
20,+,21190402,21200576,10174,886
13,+,24679270,24690192,10922,885
20,+,21179884,21187708,7824,885
13,+,24671848,24678420,6572,884
20,+,21173955,21179663,5708,884
13,+,24632210,24639068,6858,883
20,+,21149020,21155212,6192,883
13,+,24574832,24581079,6247,882
20,+,21104333,21110054,5721,882
13,+,24555964,24562030,6066,881
20,+,21086715,21092077,5362,881
13,+,24535794,24543202,7408,880
20,+,21074285,21080990,6705,880
13,+,24525327,24535794,10467,879
20,+,21063003,21072633,9630,879
13,+,24504553,24517029,12476,878
20,+,21049358,21060914,11556,878
13,+,24469395,24485163,15768,877
20,+,21037004,21048196,11192,877
13,+,24459014,24465776,6762,876
20,+,21028051,21034208,6157,876
13,+,24449823,24458627,8804,875
20,+,21019386,21027575,8189,875
13,+,24438756,24446692,7936,874
20,+,21010837,21018108,7271,874
13,+,24421680,24433891,12211,873
20,+,20993766,21004554,10788,873
13,+,24409819,24420340,10521,872
20,+,20983795,20993426,9631,872
13,+,24337747,24349670,11923,871
20,+,20924130,20934421,10291,871
13,+,24326971,24334123,7152,870
20,+,20918375,20923912,5537,870
13,+,24305634,24314209,8575,869
20,+,20903888,20911204,7316,869
13,+,24283377,24300726,17349,868
20,+,20888847,20902481,13634,868
13,+,24271768,24278084,6316,867
20,+,20879613,20884966,5353,867
13,+,24246814,24258739,11925,866
20,+,20860443,20870360,9917,866
13,+,24211706,24232192,20486,865
20,+,20842759,20859383,16624,865
13,+,24186120,24194633,8513,864
20,+,20826210,20834001,7791,864
13,+,24166007,24173913,7906,863
20,+,20813497,20820010,6513,863
13,+,24079636,24144319,64683,862
20,+,20760740,20800444,39704,862
13,+,24054579,24072064,17485,861
20,-,20753210,20737509,15701,861
13,+,24008502,24047322,38820,860
20,+,20715647,20737055,21408,860
13,+,23961304,23967389,6085,859
20,+,20692184,20697650,5466,859
13,+,23946186,23953479,7293,858
20,+,20686131,20691849,5718,858
13,+,23898195,23905683,7488,857
20,+,20655147,20661342,6195,857
13,+,23884363,23891088,6725,856
20,+,20645154,20651303,6149,856
13,+,23820495,23830720,10225,855
20,+,20603049,20611763,8714,855
13,+,23798254,23812349,14095,854
20,+,20584291,20596882,12591,854
13,+,23780906,23787639,6733,853
20,+,20567365,20573794,6429,853
13,+,23745634,23757053,11419,852
20,+,20540273,20548890,8617,852
13,+,23712341,23718658,6317,851
20,+,20526499,20532270,5771,851
13,+,23639698,23651242,11544,850
20,+,20486462,20495415,8953,850
13,+,23620181,23630564,10383,849
20,+,20470188,20479771,9583,849
13,+,23608356,23616481,8125,848
20,+,20457888,20464255,6367,848
13,+,23601166,23606990,5824,847
20,+,20450326,20455681,5355,847
13,+,23580897,23589402,8505,846
20,+,20440897,20447894,6997,846
13,+,23505085,23536076,30991,845
20,+,20392617,20417439,24822,845
13,+,23472777,23492059,19282,844
20,+,20364624,20381211,16587,844
13,+,23457284,23466444,9160,843
20,+,20351178,20359120,7942,843
13,+,23433665,23451608,17943,842
20,+,20333237,20346356,13119,842
13,+,23422220,23433452,11232,841
20,+,20321390,20331793,10403,841
13,+,23411124,23417548,6424,840
20,+,20313001,20318759,5758,840
13,+,23400766,23408008,7242,839
20,+,20302969,20309627,6658,839
13,+,23365693,23373745,8052,838
20,+,20292065,20298835,6770,838
13,+,23343179,23349579,6400,837
20,+,20280674,20286108,5434,837
13,+,23317595,23328611,11016,836
20,+,20261611,20270807,9196,836
13,+,23295424,23310329,14905,835
20,+,20244985,20256991,12006,835
13,+,23277365,23285071,7706,834
20,+,20231011,20237438,6427,834
13,+,23256029,23272060,16031,833
20,+,20214645,20229021,14376,833
13,+,23229174,23242998,13824,832
20,+,20196587,20208675,12088,832
13,+,23209503,23226636,17133,831
20,+,20179499,20195389,15890,831
13,+,23186034,23200277,14243,830
20,+,20161607,20173829,12222,830
13,+,23176509,23183556,7047,829
20,+,20153937,20160494,6557,829
13,+,23167101,23176509,9408,828
20,+,20144257,20153524,9267,828
13,+,23159529,23164982,5453,827
20,+,20136420,20141907,5487,827
13,+,23144565,23159466,14901,826
20,+,20122534,20136070,13536,826
13,+,23135714,23143558,7844,825
20,+,20115098,20122182,7084,825
13,+,23125988,23133859,7871,824
20,+,20107121,20114546,7425,824
13,+,23107893,23121115,13222,823
20,+,20091218,20103911,12693,823
13,+,23087630,23099734,12104,822
20,+,20071786,20082661,10875,822
13,+,23067803,23087338,19535,821
20,+,20053313,20071406,18093,821
13,+,23053214,23062366,9152,820
20,+,20037522,20046559,9037,820
13,+,23023239,23047357,24118,819
20,+,20008895,20030754,21859,819
13,+,23010745,23020585,9840,818
20,+,19997048,20005479,8431,818
13,+,22964757,22984727,19970,817
20,+,19964374,19982554,18180,817
13,+,22953408,22964631,11223,816
20,+,19954416,19964164,9748,816
13,+,22938076,22953408,15332,815
20,+,19938563,19953473,14910,815
13,+,22915260,22925288,10028,814
20,+,19917832,19927421,9589,814
13,+,22876714,22915260,38546,813
20,+,19880868,19917601,36733,813
13,+,22850866,22876714,25848,812
20,+,19856354,19880274,23920,812
13,+,22817472,22829255,11783,811
20,+,19839605,19850358,10753,811
13,+,22787550,22801073,13523,810
20,+,19805130,19816728,11598,810
13,+,22779595,22785282,5687,809
20,+,19798188,19803547,5359,809
13,+,22724672,22737490,12818,808
20,+,19765383,19776634,11251,808
13,+,22694263,22702396,8133,807
20,+,19744257,19750058,5801,807
13,+,22682912,22691249,8337,806
20,+,19737018,19743992,6974,806
13,+,22669334,22677880,8546,805
20,+,19730238,19736280,6042,805
13,+,22650699,22656771,6072,804
20,+,19722089,19727741,5652,804
13,+,22615935,22631395,15460,803
20,+,19701217,19714285,13068,803
13,+,22585817,22602169,16352,802
20,+,19686361,19700536,14175,802
13,+,22577052,22585817,8765,801
20,+,19677191,19685795,8604,801
13,+,22569084,22577052,7968,800
20,+,19668995,19676623,7628,800
13,+,22556462,22562538,6076,799
20,+,19656681,19662063,5382,799
13,+,22513188,22521479,8291,798
20,+,19633417,19640622,7205,798
13,+,22480104,22492939,12835,797
20,+,19607091,19616911,9820,797
13,+,22466279,22476029,9750,796
20,+,19594162,19602985,8823,796
13,+,22420685,22428098,7413,795
20,+,19552434,19558538,6104,795
13,+,22413254,22420685,7431,794
20,+,19544365,19551007,6642,794
13,+,22370219,22381729,11510,793
20,+,19509845,19520560,10715,793
13,+,22339495,22349893,10398,792
20,+,19488971,19498501,9530,792
13,+,22315835,22324286,8451,791
20,+,19465824,19473317,7493,791
13,+,22253650,22263319,9669,790
20,+,19435202,19443006,7804,790
13,+,22228433,22237282,8849,789
20,+,19418987,19427022,8035,789
13,+,22197811,22206998,9187,788
20,+,19393734,19401541,7807,788
13,+,22185411,22192367,6956,787
20,+,19387362,19393199,5837,787
13,+,22168922,22184183,15261,786
20,+,19372703,19386815,14112,786
13,+,22139585,22158553,18968,785
20,+,19347865,19365444,17579,785
13,+,22090579,22100341,9762,784
20,+,19306871,19315583,8712,784
13,+,22057492,22068952,11460,783
20,+,19285517,19295496,9979,783
13,+,22047596,22056238,8642,782
20,+,19277301,19284735,7434,782
13,+,22035713,22042271,6558,781
20,+,19267302,19273287,5985,781
13,+,22015133,22026107,10974,780
20,+,19257126,19266500,9374,780
13,+,21999819,22006851,7032,779
20,+,19241687,19248217,6530,779
13,+,21992066,21998725,6659,778
20,+,19234998,19240897,5899,778
13,+,21975678,21987358,11680,777
20,+,19224727,19234556,9829,777
13,+,21959403,21966232,6829,776
20,+,19209469,19215403,5934,776
13,+,21893453,21923667,30214,775
20,+,19165657,19189409,23752,775
13,+,21848553,21866757,18204,774
20,+,19126227,19142338,16111,774
13,+,21838914,21846705,7791,773
20,+,19115717,19122732,7015,773
13,+,21794942,21829869,34927,772
20,+,19075491,19107776,32285,772
13,+,21775398,21780875,5477,771
20,+,19060520,19065542,5022,771
13,+,21762845,21769241,6396,770
20,+,19049224,19055043,5819,770
13,+,21733341,21745351,12010,769
20,+,19024405,19035331,10926,769
13,+,21725503,21732952,7449,768
20,+,19016984,19023157,6173,768
13,+,21709576,21716774,7198,767
20,+,18998195,19005301,7106,767
13,+,21688519,21700609,12090,766
20,+,18985593,18996203,10610,766
13,+,21663776,21678779,15003,765
20,+,18964313,18977618,13305,765
13,+,21649114,21658000,8886,764
20,+,18944732,18953652,8920,764
13,+,21643276,21649114,5838,763
20,+,18938517,18944139,5622,763
13,+,21631683,21643276,11593,762
20,+,18927181,18937845,10664,762
13,+,21612694,21631098,18404,761
20,+,18909484,18926599,17115,761
13,+,21589520,21608336,18816,760
20,+,18887451,18905063,17612,760
13,+,21581440,21589520,8080,759
20,+,18879535,18887135,7600,759
13,+,21534804,21575269,40465,758
20,+,18841261,18878489,37228,758
13,+,21523241,21534804,11563,757
20,+,18830592,18840895,10303,757
13,+,21501170,21523034,21864,756
20,+,18810303,18830226,19923,756
13,+,21479972,21499945,19973,755
20,+,18792770,18810088,17318,755
13,+,21456500,21472927,16427,754
20,+,18771505,18785971,14466,754
13,+,21442018,21456500,14482,753
20,+,18758725,18770975,12250,753
13,+,21435811,21442016,6205,752
20,+,18752768,18758723,5955,752
13,+,21421134,21435572,14438,751
20,+,18738764,18752374,13610,751
13,+,21403136,21414293,11157,750
20,+,18720267,18730729,10462,750
13,+,21395400,21403136,7736,749
20,+,18711226,18718702,7476,749
13,+,21383740,21393941,10201,748
20,+,18698454,18708158,9704,748
13,+,21371284,21382364,11080,747
20,+,18686252,18695980,9728,747
13,+,21359272,21371273,12001,746
20,+,18674264,18685490,11226,746
13,+,21334521,21356987,22466,745
20,+,18655372,18673549,18177,745
13,+,21297484,21334521,37037,744
20,+,18619268,18654314,35046,744
13,+,21263808,21296402,32594,743
20,+,18587571,18617854,30283,743
13,+,21253012,21260947,7935,742
20,+,18578404,18585446,7042,742
13,+,21205315,21249549,44234,741
20,+,18533172,18573752,40580,741
13,+,21184571,21200328,15757,740
20,+,18512385,18526781,14396,740
13,+,21162486,21179934,17448,739
20,+,18492942,18508179,15237,739
13,+,21142514,21158182,15668,738
20,+,18475302,18489680,14378,738
13,+,21133054,21141897,8843,737
20,+,18467744,18475074,7330,737
13,+,21074906,21123142,48236,736
20,+,18422711,18467496,44785,736
13,+,21038361,21069733,31372,735
20,+,18389433,18418184,28751,735
13,+,21006138,21037455,31317,734
20,+,18358842,18387951,29109,734
13,+,20977684,21002506,24822,733
20,+,18335686,18358305,22619,733
13,+,20939030,20974994,35964,732
20,+,18302370,18335292,32922,732
13,+,20916156,20928616,12460,731
20,+,18285148,18296351,11203,731
13,+,20881390,20908036,26646,730
20,+,18257599,18281021,23422,730
13,+,20828224,20843327,15103,729
20,+,18217562,18232272,14710,729
13,+,20814558,20821752,7194,728
20,+,18204531,18211115,6584,728
13,+,20770689,20808986,38297,727
20,+,18168948,18203941,34993,727
13,+,20763305,20770596,7291,726
20,+,18162067,18168535,6468,726
13,+,20733223,20757838,24615,725
20,+,18134866,18157731,22865,725
13,+,20711184,20720625,9441,724
20,+,18126232,18134638,8406,724
13,+,20688477,20710805,22328,723
20,+,18104916,18125831,20915,723
13,+,20672051,20678256,6205,722
20,+,18087285,18093124,5839,722
13,+,20664399,20670059,5660,721
20,+,18079529,18084795,5266,721
13,+,20654231,20664360,10129,720
20,+,18070012,18079319,9307,720
13,+,20619875,20631169,11294,719
20,+,18037604,18047886,10282,719
13,+,20613094,20619378,6284,718
20,+,18032061,18037289,5228,718
13,+,20534982,20542911,7929,717
20,+,17958734,17966193,7459,717
13,+,20522892,20534982,12090,716
20,+,17946543,17958140,11597,716
13,+,20510987,20519813,8826,715
20,+,17936039,17944083,8044,715
13,+,20503200,20510915,7715,714
20,+,17928353,17935545,7192,714
13,+,20486492,20495577,9085,713
20,+,17915480,17923676,8196,713
13,+,20480161,20486492,6331,712
20,+,17908909,17915020,6111,712
13,+,20459322,20475590,16268,711
20,+,17888530,17903486,14956,711
13,+,20441181,20459322,18141,710
20,+,17871017,17887937,16920,710
13,+,20417902,20427926,10024,709
20,+,17850761,17860487,9726,709
13,+,20376644,20417120,40476,708
20,+,17810934,17848684,37750,708
13,+,20335333,20367909,32576,707
20,+,17770612,17801371,30759,707
13,+,20305029,20335333,30304,706
20,+,17740819,17770348,29529,706
13,+,20295923,20305029,9106,705
20,+,17731529,17740492,8963,705
13,+,20264279,20295771,31492,704
20,+,17701737,17731529,29792,704
13,+,20249835,20264279,14444,703
20,+,17686348,17700383,14035,703
13,+,20239440,20249387,9947,702
20,+,17676470,17685888,9418,702
13,+,20208264,20239440,31176,701
20,+,17645831,17675357,29526,701
13,+,20120636,20206849,86213,700
20,+,17559141,17642993,83852,700
13,+,20108430,20120636,12206,699
20,+,17546463,17558555,12092,699
13,+,20100661,20108430,7769,698
20,+,17538494,17546215,7721,698
13,+,20092204,20100661,8457,697
20,+,17530160,17538220,8060,697
13,+,20062040,20092204,30164,696
20,+,17500360,17529598,29238,696
13,+,20033464,20042451,8987,695
20,+,17474782,17483289,8507,695
13,+,20014985,20033464,18479,694
20,+,17456253,17474501,18248,694
13,+,19988942,20014985,26043,693
20,+,17429969,17455101,25132,693
13,+,19973425,19981926,8501,692
20,+,17414593,17422588,7995,692
13,+,19958230,19967215,8985,691
20,+,17406413,17413614,7201,691
13,+,19949542,19957160,7618,690
20,+,17400402,17406131,5729,690
13,+,19924542,19949423,24881,689
20,+,17367888,17391858,23970,689
13,+,19917999,19924542,6543,688
20,+,17361030,17367586,6556,688
13,+,19902233,19907620,5387,687
20,+,17343682,17349067,5385,687
13,+,19880881,19902233,21352,686
20,+,17323414,17343128,19714,686
13,+,19868890,19880881,11991,685
20,+,17311753,17323048,11295,685
13,+,19851401,19868890,17489,684
20,+,17295193,17311102,15909,684
13,+,19844475,19850747,6272,683
20,+,17289096,17294790,5694,683
13,+,19825824,19844475,18651,682
20,+,17269281,17286856,17575,682
13,+,19695823,19719217,23394,681
20,+,17141138,17163130,21992,681
13,+,19684952,19693844,8892,680
20,+,17133207,17140892,7685,680
13,+,19674898,19684395,9497,679
20,+,17125897,17132780,6883,679
13,+,19662460,19674068,11608,678
20,+,17115112,17125522,10410,678
13,+,19630316,19658350,28034,677
20,+,17089657,17114648,24991,677
13,+,19614498,19620395,5897,676
20,+,17080314,17085377,5063,676
13,+,19572686,19598652,25966,675
20,+,17050824,17072863,22039,675
13,+,19566853,19572686,5833,674
20,+,17044626,17050410,5784,674
13,+,19545466,19566853,21387,673
20,+,17023765,17044272,20507,673
13,+,19526561,19545466,18905,672
20,+,17005460,17023263,17803,672
13,+,19510170,19516701,6531,671
20,+,16992671,16998524,5853,671
13,+,19497849,19508607,10758,670
20,+,16982572,16992387,9815,670
13,+,19486402,19497849,11447,669
20,+,16970477,16981782,11305,669
13,+,19457468,19480319,22851,668
20,+,16949884,16970032,20148,668
13,+,19436954,19444510,7556,667
20,+,16929409,16936915,7506,667
13,+,19404956,19415747,10791,666
20,+,16900460,16909225,8765,666
13,+,19391689,19400369,8680,665
20,+,16889384,16897326,7942,665
13,+,19354998,19370513,15515,664
20,+,16858869,16873680,14811,664
13,+,19343711,19353941,10230,663
20,+,16849168,16858301,9133,663
13,+,19327043,19339241,12198,662
20,+,16838064,16848616,10552,662
13,+,19316002,19326583,10581,661
20,+,16828526,16837837,9311,661
13,+,19289973,19312709,22736,660
20,+,16807478,16828250,20772,660
13,+,19279660,19289452,9792,659
20,+,16798522,16807192,8670,659
13,+,19268318,19279438,11120,658
20,+,16788381,16798272,9891,658
13,+,19240712,19255262,14550,657
20,+,16775593,16787860,12267,657
13,+,19201361,19232310,30949,656
20,+,16744466,16771920,27454,656
13,+,19166614,19185422,18808,655
20,+,16727042,16743049,16007,655
13,+,19127011,19139547,12536,654
20,+,16698457,16709890,11433,654
13,+,19111042,19116236,5194,653
20,+,16683321,16688390,5069,653
13,+,19094146,19108384,14238,652
20,+,16666237,16679407,13170,652
13,+,19078018,19087386,9368,651
20,+,16651271,16659404,8133,651
13,+,19066622,19078018,11396,650
20,+,16639640,16650529,10889,650
13,+,19056083,19066622,10539,649
20,+,16629672,16639240,9568,649
13,+,19046897,19054699,7802,648
20,+,16622302,16628649,6347,648
13,+,19036648,19046477,9829,647
20,+,16613081,16621951,8870,647
13,+,19020070,19036648,16578,646
20,+,16597554,16612721,15167,646
13,+,19012332,19018673,6341,645
20,+,16589680,16595353,5673,645
13,+,19006723,19012332,5609,644
20,+,16581915,16587585,5670,644
13,+,18988370,19000045,11675,643
20,+,16562497,16573980,11483,643
13,+,18941847,18988169,46322,642
20,+,16519255,16561808,42553,642
13,+,18898880,18941703,42823,641
20,+,16479438,16518988,39550,641
13,+,18885542,18896873,11331,640
20,+,16465543,16476470,10927,640
13,+,18870398,18885542,15144,639
20,+,16450541,16465272,14731,639
13,+,18861176,18868991,7815,638
20,+,16441518,16447506,5988,638
13,+,18824224,18861176,36952,637
20,+,16406714,16441115,34401,637
13,+,18787557,18824224,36667,636
20,+,16370770,16406513,35743,636
13,+,18752570,18780886,28316,635
20,+,16345415,16369966,24551,635
13,+,18734237,18751484,17247,634
20,+,16330526,16344954,14428,634
13,+,18644323,18675004,30681,633
20,+,16253990,16280603,26613,633
13,+,18630537,18642706,12169,632
20,+,16242900,16253593,10693,632
13,+,18610010,18616691,6681,631
20,+,16221922,16228190,6268,631
13,+,18573170,18601781,28611,630
20,+,16197347,16221479,24132,630
13,+,18567015,18573085,6070,629
20,+,16191235,16196836,5601,629
13,+,18546940,18561153,14213,628
20,+,16178035,16190953,12918,628
13,+,18523214,18545344,22130,627
20,+,16157220,16175934,18714,627
13,+,18518004,18523214,5210,626
20,+,16151759,16156801,5042,626
13,+,18494430,18515601,21171,625
20,+,16130019,16149941,19922,625
13,+,18444353,18493447,49094,624
20,+,16083338,16129368,46030,624
13,+,18424137,18440646,16509,623
20,+,16064488,16079555,15067,623
13,+,18404369,18419245,14876,622
20,+,16050216,16063987,13771,622
13,+,18389480,18404369,14889,621
20,+,16035559,16049385,13826,621
13,+,18375522,18389480,13958,620
20,+,16021743,16034877,13134,620
13,+,18362313,18368086,5773,619
20,+,16007837,16013224,5387,619
13,+,18341631,18348447,6816,618
20,+,15991831,15997806,5975,618
13,+,18335258,18341295,6037,617
20,+,15985194,15990882,5688,617
13,+,18312671,18320095,7424,616
20,+,15962957,15969668,6711,616
13,+,18290465,18296847,6382,615
20,+,15945727,15951615,5888,615
13,+,18275255,18281264,6009,614
20,+,15930322,15936226,5904,614
13,+,18241087,18265920,24833,613
20,+,15904659,15925718,21059,613
13,+,18213767,18231865,18098,612
20,+,15887135,15904268,17133,612
13,+,18206142,18213767,7625,611
20,+,15879529,15886842,7313,611
13,+,18181799,18206142,24343,610
20,+,15856066,15878263,22197,610
13,+,18158582,18168231,9649,609
20,+,15841549,15849979,8430,609
13,+,18131000,18154083,23083,608
20,+,15819927,15840553,20626,608
13,+,18113084,18130590,17506,607
20,+,15802748,15819112,16364,607
13,+,18107284,18113084,5800,606
20,+,15797055,15802524,5469,606
13,+,18050587,18100667,50080,605
20,+,15751307,15796240,44933,605
13,+,17986725,18047693,60968,604
20,+,15694501,15750644,56143,604
13,+,17931213,17943144,11931,603
20,+,15649039,15660424,11385,603
13,+,17921241,17928014,6773,602
20,+,15642406,15648545,6139,602
13,+,17899366,17921241,21875,601
20,+,15621858,15642201,20343,601
13,+,17817294,17850999,33705,600
20,+,15556791,15584916,28125,600
13,+,17785282,17816967,31685,599
20,+,15525383,15555525,30142,599
13,+,17762003,17783419,21416,598
20,+,15502948,15523704,20756,598
13,+,17746646,17759389,12743,597
20,+,15490132,15501629,11497,597
13,+,17735142,17746646,11504,596
20,+,15479173,15489900,10727,596
13,+,17712150,17735142,22992,595
20,+,15454744,15477155,22411,595
13,+,17666569,17712150,45581,594
20,+,15410269,15454200,43931,594
13,+,17647198,17659372,12174,593
20,+,15391550,15402468,10918,593
13,+,17608275,17645059,36784,592
20,+,15356490,15389869,33379,592
13,+,17584120,17608275,24155,591
20,+,15333293,15356207,22914,591
13,+,17558677,17581899,23222,590
20,+,15306893,15329715,22822,590
13,+,17512825,17550592,37767,589
20,+,15263936,15299491,35555,589
13,+,17446448,17512825,66377,588
20,+,15200521,15263637,63116,588
13,+,17419669,17446448,26779,587
20,+,15174587,15199911,25324,587
13,+,17394469,17416598,22129,586
20,+,15153679,15174134,20455,586
13,+,17375608,17394468,18860,585
20,+,15134014,15152192,18178,585
13,+,17369170,17375608,6438,584
20,+,15127437,15133705,6268,584
13,+,17355721,17368947,13226,583
20,+,15114164,15126427,12263,583
13,+,17334934,17355442,20508,582
20,+,15094255,15113808,19553,582
13,+,17324764,17331839,7075,581
20,+,15086388,15092828,6440,581
13,+,16480314,17308035,827721,580
20,+,14310341,15070310,759969,580
13,+,16466634,16480310,13676,579
20,-,14310035,14296616,13419,579
13,+,16422575,16465247,42672,578
20,+,14256011,14295193,39182,578
13,+,16390807,16405330,14523,577
20,+,14233103,14246895,13792,577
13,+,16371195,16390803,19608,576
20,+,14213875,14232396,18521,576
13,+,16358881,16370919,12038,575
20,+,14202818,14213377,10559,575
13,+,16337380,16358196,20816,574
20,+,14184786,14202310,17524,574
13,+,16282903,16335325,52422,573
20,+,14137299,14184179,46880,573
13,+,16268012,16281921,13909,572
20,+,14123889,14136596,12707,572
13,+,16254655,16268002,13347,571
20,+,14110911,14123573,12662,571
13,+,16244827,16254655,9828,570
20,+,14102571,14110565,7994,570
13,+,16239350,16244827,5477,569
20,+,14096450,14101705,5255,569
13,+,16217677,16237633,19956,568
20,+,14075162,14094209,19047,568
13,+,16158351,16216278,57927,567
20,+,14020564,14074038,53474,567
13,+,16122110,16157416,35306,566
20,+,13986685,14019955,33270,566
13,+,16111829,16120374,8545,565
20,+,13978449,13986370,7921,565
13,+,16095517,16102768,7251,564
20,+,13961984,13968787,6803,564
13,+,16090429,16095517,5088,563
20,+,13956214,13961323,5109,563
13,+,16077884,16089944,12060,562
20,+,13944349,13955660,11311,562
13,+,16061778,16077884,16106,561
20,+,13929059,13944122,15063,561
13,+,16007225,16022497,15272,560
20,+,13880278,13893195,12917,560
13,+,15970796,16004659,33863,559
20,+,13848591,13880061,31470,559
13,+,15962074,15970796,8722,558
20,+,13839986,13847896,7910,558
13,+,15907340,15952950,45610,557
20,+,13789645,13831140,41495,557
13,+,15840038,15845948,5910,556
20,+,13729025,13734091,5066,556
13,+,15809218,15825868,16650,555
20,+,13703764,13720331,16567,555
13,+,15787285,15797486,10201,554
20,+,13682756,13691938,9182,554
13,+,15775355,15786531,11176,553
20,+,13670869,13681375,10506,553
13,+,15711245,15732792,21547,552
20,+,13611845,13631015,19170,552
13,+,15685507,15695972,10465,551
20,+,13588956,13597080,8124,551
13,+,15678658,15685507,6849,550
20,+,13581699,13587597,5898,550
13,+,15621319,15646639,25320,549
20,+,13524601,13548329,23728,549
13,+,15583879,15601589,17710,548
20,+,13496167,13510922,14755,548
13,+,15557720,15583370,25650,547
20,+,13473050,13495877,22827,547
13,+,15544232,15557066,12834,546
20,+,13460702,13472617,11915,546
13,+,15527722,15537053,9331,545
20,+,13449144,13457821,8677,545
13,+,15478869,15486726,7857,544
20,+,13407930,13413827,5897,544
13,+,15469221,15475768,6547,543
20,+,13397467,13403628,6161,543
13,+,15451280,15460771,9491,542
20,+,13379167,13388154,8987,542
13,+,7931266,7950108,18842,257
20,+,6755528,6772981,17453,257
13,+,7910303,7930285,19982,256
20,+,6737343,6754995,17652,256
13,+,7899644,7910303,10659,255
20,+,6727397,6736927,9530,255
13,+,7866978,7899644,32666,254
20,+,6697226,6727100,29874,254
13,+,7860206,7866978,6772,253
20,+,6690964,6696966,6002,253
13,+,7848675,7856284,7609,252
20,+,6680111,6686847,6736,252
13,+,7833134,7846661,13527,251
20,+,6666662,6678518,11856,251
13,+,7825490,7833134,7644,250
20,+,6658587,6666081,7494,250
13,+,7816371,7824395,8024,249
20,+,6650962,6658117,7155,249
13,+,7805424,7816371,10947,248
20,+,6639918,6650736,10818,248
13,+,7709730,7789310,79580,247
20,+,6552035,6623406,71371,247
13,+,7698783,7704810,6027,246
20,+,6540899,6546969,6070,246
13,+,7663458,7698381,34923,245
20,+,6509699,6540421,30722,245
13,+,7639346,7663458,24112,244
20,+,6486916,6509095,22179,244
13,+,7624354,7639346,14992,243
20,+,6472633,6485614,12981,243
13,+,7618644,7624354,5710,242
20,+,6466488,6472009,5521,242
13,+,7580420,7609309,28889,241
20,+,6421588,6446114,24526,241
13,+,7556244,7577576,21332,240
20,+,6402941,6420904,17963,240
13,+,7547310,7556244,8934,239
20,+,6394298,6402719,8421,239
13,+,7519311,7530661,11350,238
20,+,6368281,6377518,9237,238
13,+,7501950,7512672,10722,237
20,+,6355782,6364160,8378,237
13,+,7451102,7473272,22170,236
20,+,6308063,6328892,20829,236
13,+,7422151,7448751,26600,235
20,+,6284177,6307660,23483,235
13,+,7413041,7422151,9110,234
20,+,6275102,6283916,8814,234
13,+,7399965,7409086,9121,233
20,+,6261635,6270213,8578,233
13,+,7352727,7398886,46159,232
20,+,6218647,6261314,42667,232
13,+,7296671,7328859,32188,231
20,+,6166697,6180508,13811,231
13,+,7263786,7285743,21957,230
20,+,6137465,6157876,20411,230
13,+,7221685,7263241,41556,229
20,+,6098795,6136985,38190,229
13,+,7196178,7221459,25281,228
20,+,6076032,6098395,22363,228
13,+,7178177,7189292,11115,227
20,+,6058992,6069750,10758,227
13,+,7162613,7177423,14810,226
20,+,6045442,6058725,13283,226
13,+,7156220,7162603,6383,225
20,+,6039607,6045063,5456,225
13,+,7134418,7155042,20624,224
20,+,6020725,6039221,18496,224
13,+,7121550,7132018,10468,223
20,+,6008467,6017840,9373,223
13,+,7095390,7114207,18817,222
20,+,5983330,6000755,17425,222
13,+,7086891,7094510,7619,221
20,+,5977665,5983106,5441,221
13,+,7066484,7078763,12279,220
20,+,5962608,5972786,10178,220
13,+,7061301,7066484,5183,219
20,+,5956963,5962025,5062,219
13,+,7030221,7040643,10422,218
20,+,5930550,5939092,8542,218
13,+,7014014,7029609,15595,217
20,+,5917969,5930047,12078,217
13,+,6992148,7007959,15811,216
20,+,5899771,5913634,13863,216
13,+,6976366,6983247,6881,215
20,+,5889388,5895334,5946,215
13,+,6939513,6972399,32886,214
20,+,5859616,5888988,29372,214
13,+,6887129,6895369,8240,213
20,+,5819720,5826774,7054,213
13,+,6865759,6882940,17181,212
20,+,5798310,5814042,15732,212
13,+,6757204,6763528,6324,211
20,+,5698076,5703354,5278,211
13,+,6748442,6756170,7728,210
20,+,5689837,5696691,6854,210
13,+,6718079,6742623,24544,209
20,+,5664763,5686899,22136,209
13,+,6681352,6713094,31742,208
20,+,5630647,5659092,28445,208
13,+,6671969,6677925,5956,207
20,+,5623557,5628831,5274,207
13,+,6662372,6668562,6190,206
20,+,5615555,5620556,5001,206
13,+,6655520,6661618,6098,205
20,+,5608867,5614298,5431,205
13,+,6641256,6655421,14165,204
20,+,5594627,5607932,13305,204
13,+,6625158,6632892,7734,203
20,+,5580782,5587562,6780,203
13,+,6596834,6603282,6448,202
20,+,5562861,5568475,5614,202
13,+,6587868,6595836,7968,201
20,+,5555982,5562246,6264,201
13,+,6573017,6587868,14851,200
20,+,5541922,5555646,13724,200
13,+,6554098,6569086,14988,199
20,+,5529727,5541389,11662,199
13,+,6507605,6550822,43217,198
20,+,5484309,5525989,41680,198
13,+,6489493,6505214,15721,197
20,+,5466569,5481241,14672,197
13,+,6470058,6487883,17825,196
20,+,5452112,5466216,14104,196
13,+,6459423,6467731,8308,195
20,+,5443298,5450166,6868,195
13,+,6444901,6458704,13803,194
20,+,5429096,5441589,12493,194
13,+,6426997,6444781,17784,193
20,+,5412651,5428705,16054,193
