Seq_id,Strand,Start,End,Length,Block
12,+,57506060,57526057,19997,2633
13,-,80445154,80427495,17659,2633
12,+,57491903,57506013,14110,2632
13,-,80458383,80445386,12997,2632
12,+,57484869,57491903,7034,2631
13,-,80465781,80458867,6914,2631
12,+,57469010,57484869,15859,2630
13,-,80482126,80466455,15671,2630
12,+,57458633,57467600,8967,2629
13,-,80493633,80484715,8918,2629
12,+,57443486,57453295,9809,2628
13,-,80507669,80497906,9763,2628
12,+,57437483,57443486,6003,2627
13,-,80514359,80508556,5803,2627
12,+,57422372,57437071,14699,2626
13,-,80528535,80514836,13699,2626
12,+,57357460,57418086,60626,2625
13,-,80591691,80534160,57531,2625
12,+,57348749,57356052,7303,2624
13,-,80601198,80594244,6954,2624
12,+,57331098,57348749,17651,2623
13,-,80619412,80601949,17463,2623
12,+,57303969,57331098,27129,2622
13,-,80646755,80620177,26578,2622
12,+,57291470,57303969,12499,2621
13,-,80660601,80648366,12235,2621
12,+,57258223,57291470,33247,2620
13,-,80694261,80661277,32984,2620
12,+,57248650,57257269,8619,2619
13,-,80705559,80696955,8604,2619
12,+,57232234,57248650,16416,2618
13,-,80721952,80706036,15916,2618
12,+,57207628,57215351,7723,2617
13,-,80745889,80739726,6163,2617
12,+,57184839,57196802,11963,2616
13,-,80759814,80749956,9858,2616
12,+,57164869,57171004,6135,2615
13,-,80780583,80774620,5963,2615
12,+,57122808,57131823,9015,2614
13,-,80825821,80816866,8955,2614
12,+,57073266,57081824,8558,2613
13,-,80872915,80865315,7600,2613
12,+,57054884,57064663,9779,2612
13,-,80886542,80877542,9000,2612
12,+,57036809,57044966,8157,2611
13,-,80906831,80899715,7116,2611
12,+,57019924,57032666,12742,2610
13,-,80921296,80909166,12130,2610
12,+,57004152,57012635,8483,2609
13,-,80940017,80931563,8454,2609
12,+,56993248,57004152,10904,2608
13,-,80951033,80940673,10360,2608
12,+,56964609,56992760,28151,2607
13,-,80978121,80951301,26820,2607
12,+,56935432,56953268,17836,2606
13,-,81009707,80991891,17816,2606
12,+,56924314,56931688,7374,2605
13,-,81019261,81013346,5915,2605
12,+,56910481,56917104,6623,2604
13,-,81030056,81023357,6699,2604
12,+,56905253,56910481,5228,2603
13,-,81035610,81030495,5115,2603
12,+,56890186,56905253,15067,2602
13,-,81050896,81036198,14698,2602
12,+,56875225,56890186,14961,2601
13,-,81067216,81051963,15253,2601
12,+,56861913,56875225,13312,2600
13,-,81080379,81067438,12941,2600
12,+,56785911,56803089,17178,2599
13,-,81162693,81145581,17112,2599
12,+,56770945,56785911,14966,2598
13,-,81178348,81163462,14886,2598
12,+,56739062,56770945,31883,2597
13,-,81210169,81179569,30600,2597
12,+,56671544,56687435,15891,2596
13,-,81280179,81265022,15157,2596
12,+,56662993,56671544,8551,2595
13,-,81289194,81280966,8228,2595
12,+,56642375,56662993,20618,2594
13,-,81309581,81290695,18886,2594
12,+,56627459,56640626,13167,2593
13,-,81323933,81312360,11573,2593
12,+,56598072,56619672,21600,2592
13,-,81350538,81331139,19399,2592
12,+,56581021,56591036,10015,2591
13,-,81367740,81356715,11025,2591
12,+,56575339,56580841,5502,2590
13,-,81374049,81368817,5232,2590
12,+,56546602,56575339,28737,2589
13,-,81401476,81374257,27219,2589
12,+,56534582,56541408,6826,2588
13,-,81413618,81407062,6556,2588
12,+,56528593,56534582,5989,2587
13,-,81420077,81414102,5975,2587
12,+,56521269,56527171,5902,2586
13,-,81428835,81422802,6033,2586
12,+,56509892,56515260,5368,2585
13,-,81440327,81435047,5280,2585
12,+,56499700,56504801,5101,2584
13,-,81452826,81447746,5080,2584
12,+,56466503,56473947,7444,2583
13,-,81483204,81476014,7190,2583
12,+,56452354,56462163,9809,2582
13,-,81499750,81489976,9774,2582
12,+,56442255,56448780,6525,2581
13,-,81513210,81506937,6273,2581
12,+,56426375,56442255,15880,2580
13,-,81529879,81514112,15767,2580
12,+,56412535,56421319,8784,2579
13,-,81543638,81535085,8553,2579
12,+,56367899,56406758,38859,2578
13,-,81588979,81550682,38297,2578
12,+,56358270,56367899,9629,2577
13,-,81599488,81589739,9749,2577
12,+,56352753,56358270,5517,2576
13,-,81605358,81599833,5525,2576
12,+,56344106,56352480,8374,2575
13,-,81613628,81605689,7939,2575
12,+,56276460,56289491,13031,2574
13,-,81683085,81671127,11958,2574
12,+,56271236,56276460,5224,2573
13,-,81688626,81683455,5171,2573
12,+,56256210,56266832,10622,2572
13,-,81702407,81692200,10207,2572
12,+,56246555,56256210,9655,2571
13,-,81712513,81702702,9811,2571
12,+,56235786,56246555,10769,2570
13,-,81723298,81712720,10578,2570
12,+,56218348,56231583,13235,2569
13,-,81735685,81723902,11783,2569
12,+,56185811,56217245,31434,2568
13,-,81769625,81738234,31391,2568
12,+,56175460,56182024,6564,2567
13,-,81780318,81773982,6336,2567
12,+,56158998,56175460,16462,2566
13,-,81796513,81780988,15525,2566
12,+,56148393,56158998,10605,2565
13,-,81808371,81798057,10314,2565
12,+,56137742,56148393,10651,2564
13,-,81819158,81808700,10458,2564
12,+,56121476,56132051,10575,2563
13,-,81835292,81824915,10377,2563
12,+,56097669,56121458,23789,2562
13,-,81858997,81835653,23344,2562
12,+,56088996,56097568,8572,2561
13,-,81867882,81859662,8220,2561
12,+,56080328,56088996,8668,2560
13,-,81875989,81868140,7849,2560
12,+,56072649,56080328,7679,2559
13,-,81884322,81876552,7770,2559
12,+,56063500,56069592,6092,2558
13,-,81894095,81888155,5940,2558
12,+,56030394,56063204,32810,2557
13,-,81926361,81894996,31365,2557
12,+,55816483,56002489,186006,2556
13,-,82135515,81951751,183764,2556
12,+,55775122,55780843,5721,2555
13,+,77137060,77143720,6660,2555
12,+,55755789,55769215,13426,2554
13,+,77088541,77097531,8990,2554
12,+,55653492,55742475,88983,2553
13,+,76984022,77075538,91516,2553
12,+,55490042,55652336,162294,2552
13,+,76820320,76983214,162894,2552
12,+,55402205,55407870,5665,2551
13,+,76730534,76735569,5035,2551
12,+,55388885,55398484,9599,2550
13,+,76716712,76725997,9285,2550
12,+,55371358,55386753,15395,2549
13,+,76701452,76716096,14644,2549
12,+,55344681,55356287,11606,2548
13,+,76671746,76682938,11192,2548
12,+,55338018,55344681,6663,2547
13,+,76663941,76670672,6731,2547
12,+,55320399,55329189,8790,2546
13,+,76643977,76652213,8236,2546
12,+,55309389,55315218,5829,2545
13,+,76631573,76637099,5526,2545
12,+,55288864,55299496,10632,2544
13,+,76610999,76621512,10513,2544
12,+,55261236,55268257,7021,2543
13,+,76570938,76577306,6368,2543
12,+,55250504,55261130,10626,2542
13,+,76561160,76570938,9778,2542
12,+,55234685,55250501,15816,2541
13,+,76544681,76560321,15640,2541
12,+,55223365,55229799,6434,2540
13,+,76535406,76540577,5171,2540
12,+,55206000,55215897,9897,2539
13,+,76513347,76523277,9930,2539
12,+,55191342,55199808,8466,2538
13,+,76495657,76502833,7176,2538
12,+,55183351,55191342,7991,2537
13,+,76487951,76495371,7420,2537
12,+,55176497,55183351,6854,2536
13,+,76479554,76486358,6804,2536
12,+,55137234,55174607,37373,2535
13,+,76443705,76478418,34713,2535
12,+,55129791,55136409,6618,2534
13,+,76429679,76434994,5315,2534
12,+,55123112,55129791,6679,2533
13,+,76422608,76429417,6809,2533
12,+,55098533,55123112,24579,2532
13,+,76398324,76421929,23605,2532
12,+,55091945,55098533,6588,2531
13,+,76390836,76397357,6521,2531
12,+,55074873,55091945,17072,2530
13,+,76372983,76389628,16645,2530
12,+,55060989,55070194,9205,2529
13,+,76359341,76368123,8782,2529
12,+,55049103,55055344,6241,2528
13,+,76344232,76350353,6121,2528
12,+,55040354,55048703,8349,2527
13,+,76333209,76341546,8337,2527
12,+,55034385,55040354,5969,2526
13,+,76326753,76332452,5699,2526
12,+,55026799,55034385,7586,2525
13,+,76318143,76325370,7227,2525
12,+,55005777,55026799,21022,2524
13,+,76296600,76316044,19444,2524
12,+,54988211,55004819,16608,2523
13,+,76279760,76295684,15924,2523
12,+,54955540,54988211,32671,2522
13,+,76246396,76278571,32175,2522
12,+,54943528,54949634,6106,2521
13,+,76225248,76231315,6067,2521
12,+,54927445,54943528,16083,2520
13,+,76208260,76224232,15972,2520
12,+,54884072,54915296,31224,2519
13,+,76162310,76192686,30376,2519
12,+,54877852,54884072,6220,2518
13,+,76153761,76159976,6215,2518
12,+,54869874,54877852,7978,2517
13,+,76145111,76153163,8052,2517
12,+,54853205,54861271,8066,2516
13,+,76129922,76135660,5738,2516
12,+,54836931,54845925,8994,2515
13,+,76112628,76120389,7761,2515
12,+,54821097,54836931,15834,2514
13,+,76093445,76109533,16088,2514
12,+,54806026,54821097,15071,2513
13,+,76078126,76092941,14815,2513
12,+,54795429,54805771,10342,2512
13,+,76067132,76076572,9440,2512
12,+,54777654,54789363,11709,2511
13,+,76047397,76059146,11749,2511
12,+,54762597,54773103,10506,2510
13,+,76030871,76040289,9418,2510
12,+,54752753,54762597,9844,2509
13,+,76018580,76028516,9936,2509
12,+,54735051,54752649,17598,2508
13,+,76002185,76017128,14943,2508
12,+,54717293,54722823,5530,2507
13,+,75989799,75995237,5438,2507
12,+,54701188,54717293,16105,2506
13,+,75973271,75989130,15859,2506
12,+,54685249,54697057,11808,2505
13,+,75957510,75968884,11374,2505
12,+,54670169,54677391,7222,2504
13,+,75941197,75946846,5649,2504
12,+,54645321,54669513,24192,2503
13,+,75914782,75939298,24516,2503
12,+,54623580,54640001,16421,2502
13,+,75900292,75914244,13952,2502
12,+,54598272,54621888,23616,2501
13,+,75875302,75897687,22385,2501
12,+,54590592,54598272,7680,2500
13,+,75867027,75874688,7661,2500
12,+,54567450,54589200,21750,2499
13,+,75845508,75864969,19461,2499
12,+,54551959,54561963,10004,2498
13,+,75829855,75839776,9921,2498
12,+,54525275,54551959,26684,2497
13,+,75803027,75828992,25965,2497
12,+,54510865,54524134,13269,2496
13,+,75786815,75800302,13487,2496
12,+,54499712,54510865,11153,2495
13,+,75774376,75785740,11364,2495
12,+,54467498,54499712,32214,2494
13,+,75741757,75773692,31935,2494
12,+,54455597,54467498,11901,2493
13,+,75729432,75741287,11855,2493
12,+,54397162,54453495,56333,2492
13,+,75676966,75728452,51486,2492
12,+,54388610,54394478,5868,2491
13,+,75667787,75673645,5858,2491
12,+,54325401,54378022,52621,2490
13,+,75605860,75656543,50683,2490
12,+,54291567,54325401,33834,2489
13,+,75571859,75604089,32230,2489
12,+,54276226,54291567,15341,2488
13,+,75556441,75571658,15217,2488
12,+,54207281,54262714,55433,2487
13,+,75490391,75543795,53404,2487
12,+,54172421,54207281,34860,2486
13,+,75455887,75490127,34240,2486
12,+,54147506,54172421,24915,2485
13,+,75430885,75455253,24368,2485
12,+,54142404,54147506,5102,2484
13,+,75425582,75430640,5058,2484
12,+,54131781,54142036,10255,2483
13,+,75415095,75424920,9825,2483
12,+,53897251,53905565,8314,2482
13,+,75171310,75178809,7499,2482
12,+,53883206,53897251,14045,2481
13,+,75158894,75170903,12009,2481
12,+,53876106,53882917,6811,2480
13,+,75151061,75157853,6792,2480
12,+,53868415,53876106,7691,2479
13,+,75143407,75150400,6993,2479
12,+,53852652,53860858,8206,2478
13,+,75121285,75129388,8103,2478
12,+,53844093,53852652,8559,2477
13,+,75112330,75120860,8530,2477
12,+,53810987,53844093,33106,2476
13,+,75079690,75111816,32126,2476
12,+,53791648,53810987,19339,2475
13,+,75060814,75079457,18643,2475
12,+,53771706,53786308,14602,2474
13,+,75037154,75051632,14478,2474
12,+,53752431,53771706,19275,2473
13,+,75018020,75036942,18922,2473
12,+,53728984,53752431,23447,2472
13,+,74992837,75016331,23494,2472
12,+,53720336,53727378,7042,2471
13,+,74985473,74991988,6515,2471
12,+,53690848,53720336,29488,2470
13,+,74956177,74984353,28176,2470
12,+,53675806,53688463,12657,2469
13,+,74940422,74952940,12518,2469
12,+,53665813,53675806,9993,2468
13,+,74929385,74939037,9652,2468
12,+,53649226,53665813,16587,2467
13,+,74913035,74929005,15970,2467
12,+,53641620,53647767,6147,2466
13,+,74903808,74909975,6167,2466
12,+,53634241,53641485,7244,2465
13,+,74896815,74903330,6515,2465
12,+,53604719,53618991,14272,2464
13,+,74868422,74881973,13551,2464
12,+,53585313,53604719,19406,2463
13,+,74848809,74868190,19381,2463
12,+,53549746,53585313,35567,2462
13,+,74812340,74847717,35377,2462
12,+,53532541,53544190,11649,2461
13,+,74792798,74804467,11669,2461
12,+,53526191,53532483,6292,2460
13,+,74785869,74792205,6336,2460
12,+,53480485,53526191,45706,2459
13,+,74741404,74785622,44218,2459
12,+,53433757,53470750,36993,2458
13,+,74693300,74729714,36414,2458
12,+,53414079,53433757,19678,2457
13,+,74673010,74692529,19519,2457
12,+,53406715,53414079,7364,2456
13,+,74664977,74672281,7304,2456
12,+,53392590,53406523,13933,2455
13,+,74651617,74664743,13126,2455
12,+,53330416,53339017,8601,2454
13,+,74586890,74594366,7476,2454
12,+,53313891,53329506,15615,2453
13,+,74568745,74584353,15608,2453
12,+,53282593,53313759,31166,2452
13,+,74537692,74568136,30444,2452
12,+,53264668,53281360,16692,2451
13,+,74518321,74534911,16590,2451
12,+,53236601,53262027,25426,2450
13,+,74493699,74517168,23469,2450
12,+,53226238,53236601,10363,2449
13,+,74483159,74492971,9812,2449
12,+,53214686,53224610,9924,2448
13,+,74472047,74481686,9639,2448
12,+,53209260,53214686,5426,2447
13,+,74465830,74471146,5316,2447
12,+,53177799,53197750,19951,2446
13,+,74434209,74453556,19347,2446
12,+,52952758,53177313,224555,2445
13,+,74193932,74428323,234391,2445
12,+,52813065,52950884,137819,2444
13,+,74054404,74193881,139477,2444
12,+,52692579,52811087,118508,2443
13,+,73932900,74054404,121504,2443
12,+,52656442,52675780,19338,2442
13,+,73896292,73914961,18669,2442
12,+,52648734,52656442,7708,2441
13,+,73888034,73895965,7931,2441
12,+,52622546,52648149,25603,2440
13,+,73864912,73887438,22526,2440
12,+,52614182,52622546,8364,2439
13,+,73856445,73864310,7865,2439
12,+,52605742,52611392,5650,2438
13,+,73846280,73851640,5360,2438
12,+,52593522,52605742,12220,2437
13,+,73834512,73845809,11297,2437
12,+,52583979,52591954,7975,2436
13,+,73825168,73832621,7453,2436
12,+,52565666,52583979,18313,2435
13,+,73806847,73824837,17990,2435
12,+,52541083,52561373,20290,2434
13,+,73782226,73801700,19474,2434
12,+,52531158,52541083,9925,2433
13,+,73772689,73782022,9333,2433
12,+,52525685,52531144,5459,2432
13,+,73767366,73772687,5321,2432
12,+,52505358,52523630,18272,2431
13,+,73749713,73766315,16602,2431
12,+,52496017,52505358,9341,2430
13,+,73739795,73749004,9209,2430
12,+,52488094,52494870,6776,2429
13,+,73732894,73739404,6510,2429
12,+,52477785,52488094,10309,2428
13,+,73722567,73732352,9785,2428
12,+,52463534,52477785,14251,2427
13,+,73707003,73721016,14013,2427
12,+,52435084,52444974,9890,2426
13,+,73676691,73686475,9784,2426
12,+,52391503,52406304,14801,2425
13,+,73629223,73643084,13861,2425
12,+,52385331,52391503,6172,2424
13,+,73623009,73628512,5503,2424
12,+,52357279,52379688,22409,2423
13,+,73594788,73614807,20019,2423
12,+,52337569,52357279,19710,2422
13,+,73576172,73594185,18013,2422
12,+,52328068,52336876,8808,2421
13,+,73558209,73566344,8135,2421
12,+,52315565,52321832,6267,2420
13,+,73543852,73549591,5739,2420
12,+,52269003,52313776,44773,2419
13,+,73498960,73540781,41821,2419
12,+,52179196,52185292,6096,2418
13,+,73409650,73415493,5843,2418
12,+,52170872,52179196,8324,2417
13,+,73401242,73409110,7868,2417
12,+,52163844,52170872,7028,2416
13,+,73393883,73400838,6955,2416
12,+,52148209,52163844,15635,2415
13,+,73377966,73393546,15580,2415
12,+,52137781,52145027,7246,2414
13,+,73365198,73372441,7243,2414
12,+,52127919,52137781,9862,2413
13,+,73354822,73364571,9749,2413
12,+,52119804,52127884,8080,2412
13,+,73347347,73354537,7190,2412
12,+,52113681,52119071,5390,2411
13,+,73339428,73344603,5175,2411
12,+,52017870,52038396,20526,2410
13,+,73245356,73264877,19521,2410
12,+,52005230,52016009,10779,2409
13,+,73235415,73244150,8735,2409
12,+,51926563,51933494,6931,2408
13,+,73140958,73147368,6410,2408
12,+,51901496,51919235,17739,2407
13,+,73123393,73140172,16779,2407
12,+,51876097,51896709,20612,2406
13,+,73094872,73115442,20570,2406
12,+,51834677,51873192,38515,2405
13,+,73054153,73091299,37146,2405
12,+,51809524,51834641,25117,2404
13,+,73029276,73053847,24571,2404
12,+,51794593,51808210,13617,2403
13,+,73013747,73027263,13516,2403
12,+,51734249,51749432,15183,2402
13,+,72948426,72962597,14171,2402
12,+,51708435,51730635,22200,2401
13,+,72921431,72942664,21233,2401
12,+,51700117,51708435,8318,2400
13,+,72912070,72920476,8406,2400
12,+,51675648,51695970,20322,2399
13,+,72887689,72907615,19926,2399
12,+,51661188,51674389,13201,2398
13,+,72874849,72887466,12617,2398
12,+,51628584,51650017,21433,2397
13,+,72843065,72863665,20600,2397
12,+,51580802,51591517,10715,2396
13,+,72790712,72800845,10133,2396
12,+,51420115,51426200,6085,2395
13,+,72622764,72628574,5810,2395
12,+,51410301,51418737,8436,2394
13,+,72614670,72622327,7657,2394
12,+,51404041,51410301,6260,2393
13,+,72608046,72614339,6293,2393
12,+,51389099,51400775,11676,2392
13,+,72592571,72604211,11640,2392
12,+,51362279,51389099,26820,2391
13,+,72563664,72589703,26039,2391
12,+,51350062,51362279,12217,2390
13,+,72550687,72562585,11898,2390
12,+,51332204,51350062,17858,2389
13,+,72532670,72550393,17723,2389
12,+,51295293,51332204,36911,2388
13,+,72496015,72532236,36221,2388
12,+,51283898,51294223,10325,2387
13,+,72484769,72494802,10033,2387
12,+,51272990,51281142,8152,2386
13,+,72471380,72479657,8277,2386
12,+,51255186,51272990,17804,2385
13,+,72454048,72471091,17043,2385
12,+,51245284,51255186,9902,2384
13,+,72443599,72453503,9904,2384
12,+,51224168,51232939,8771,2383
13,+,72422196,72430614,8418,2383
12,+,51217554,51224168,6614,2382
13,+,72415830,72421758,5928,2382
12,+,51210935,51217554,6619,2381
13,+,72408773,72415376,6603,2381
12,+,51190737,51210935,20198,2380
13,+,72387916,72408034,20118,2380
12,+,51174441,51190737,16296,2379
13,+,72371192,72387101,15909,2379
12,+,51168989,51174441,5452,2378
13,+,72365608,72370703,5095,2378
12,+,51143584,51168989,25405,2377
13,+,72339616,72365105,25489,2377
12,+,51115895,51140511,24616,2376
13,+,72311585,72335214,23629,2376
12,+,51106828,51112105,5277,2375
13,+,72301158,72306668,5510,2375
12,+,51069315,51097155,27840,2374
13,+,72260581,72286457,25876,2374
12,+,51037287,51047648,10361,2373
13,+,72224945,72235135,10190,2373
12,+,51028633,51037287,8654,2372
13,+,72216018,72224609,8591,2372
12,+,51015678,51028633,12955,2371
13,+,72203595,72215690,12095,2371
12,+,51006964,51014009,7045,2370
13,+,72195977,72202894,6917,2370
12,+,50991519,51006964,15445,2369
13,+,72180406,72194829,14423,2369
12,+,50981895,50988602,6707,2368
13,+,72173674,72180204,6530,2368
12,+,50973717,50981895,8178,2367
13,+,72164930,72173079,8149,2367
12,+,50964992,50973107,8115,2366
13,+,72157256,72164681,7425,2366
12,+,50924608,50963083,38475,2365
13,+,72117143,72153958,36815,2365
12,+,50903035,50915001,11966,2364
13,+,72096359,72108011,11652,2364
12,+,50885527,50893338,7811,2363
13,+,72074988,72082196,7208,2363
12,+,50858865,50883978,25113,2362
13,+,72045502,72069478,23976,2362
12,+,50780906,50790658,9752,2361
13,+,71965151,71974549,9398,2361
12,+,50771756,50780906,9150,2360
13,+,71955401,71964505,9104,2360
12,+,50758876,50771411,12535,2359
13,+,71942180,71954174,11994,2359
12,+,50731661,50758787,27126,2358
13,+,71916210,71941924,25714,2358
12,+,24246814,24255440,8626,1109
13,+,44828572,44836241,7669,1109
12,+,24214824,24226935,12111,1108
13,+,44802932,44812883,9951,1108
12,+,24207562,24214824,7262,1107
13,+,44792782,44799076,6294,1107
12,+,24163629,24171243,7614,1106
13,+,44744606,44751196,6590,1106
12,+,24079636,24130571,50935,1105
13,+,44671209,44720623,49414,1105
12,+,24055781,24066620,10839,1104
13,-,44668553,44659088,9465,1104
12,+,23996653,24042399,45746,1103
13,+,44602766,44655715,52949,1103
12,+,23972504,23980150,7646,1102
13,+,44560545,44567751,7206,1102
12,+,23941672,23947406,5734,1101
13,+,44528916,44534942,6026,1101
12,+,23922884,23936302,13418,1100
13,+,44514144,44524756,10612,1100
12,+,23884032,23892029,7997,1099
13,+,44482554,44490181,7627,1099
12,+,23863135,23871580,8445,1098
13,+,44460052,44467165,7113,1098
12,+,23822701,23830388,7687,1097
13,+,44420191,44427046,6855,1097
12,+,23787913,23796358,8445,1096
13,+,44383861,44391678,7817,1096
12,+,23774448,23779550,5102,1095
13,+,44370795,44375822,5027,1095
12,+,23767440,23773078,5638,1094
13,+,44364836,44370210,5374,1094
12,+,23757118,23765946,8828,1093
13,+,44355442,44362970,7528,1093
12,+,23747663,23757118,9455,1092
13,+,44346044,44353839,7795,1092
12,+,23736267,23742062,5795,1091
13,+,44339713,44345019,5306,1091
12,+,23726617,23733981,7364,1090
13,+,44329728,44336521,6793,1090
12,+,23706322,23711981,5659,1089
13,+,44312708,44318154,5446,1089
12,+,23687097,23702931,15834,1088
13,+,44298300,44312465,14165,1088
12,+,23672908,23680921,8013,1087
13,+,44286541,44292298,5757,1087
12,+,23656272,23664037,7765,1086
13,+,44267014,44274774,7760,1086
12,+,23627467,23632949,5482,1085
13,+,44243555,44248740,5185,1085
12,+,23537070,23544033,6963,1084
13,+,44163484,44170195,6711,1084
12,+,23521804,23533738,11934,1083
13,+,44148579,44158278,9699,1083
12,+,23516108,23521804,5696,1082
13,+,44142201,44147301,5100,1082
12,+,23501394,23511183,9789,1081
13,+,44130516,44139573,9057,1081
12,+,23487357,23494709,7352,1080
13,+,44113236,44120552,7316,1080
12,+,23464590,23470331,5741,1079
13,+,44086616,44092207,5591,1079
12,+,23434274,23454348,20074,1078
13,+,44057473,44073158,15685,1078
12,+,23407228,23415198,7970,1077
13,+,44026625,44034275,7650,1077
12,+,23401990,23407228,5238,1076
13,+,44020202,44025216,5014,1076
12,+,23369446,23377800,8354,1075
13,+,43997723,44003874,6151,1075
12,+,23347428,23362962,15534,1074
13,+,43977704,43992051,14347,1074
12,+,23332523,23338384,5861,1073
13,+,43954609,43960359,5750,1073
12,+,23281020,23321308,40288,1072
13,+,43895022,43941900,46878,1072
12,+,23254729,23278421,23692,1071
13,+,43862540,43892815,30275,1071
12,+,23233677,23247320,13643,1070
13,+,43848695,43861738,13043,1070
12,+,23215667,23225394,9727,1069
13,+,43831426,43840151,8725,1069
12,+,23191136,23197525,6389,1068
13,+,43798578,43804792,6214,1068
12,+,23180266,23189180,8914,1067
13,+,43788267,43796809,8542,1067
12,+,23162007,23176509,14502,1066
13,+,43769105,43783447,14342,1066
12,+,23143888,23162007,18119,1065
13,+,43751639,43768794,17155,1065
12,+,23130536,23141946,11410,1064
13,+,43737770,43748873,11103,1064
12,+,23107879,23114427,6548,1063
13,+,43711407,43717889,6482,1063
12,+,23099621,23107879,8258,1062
13,+,43703165,43711175,8010,1062
12,+,23092285,23099621,7336,1061
13,+,43696191,43702777,6586,1061
12,+,23084840,23092285,7445,1060
13,+,43688248,43695652,7404,1060
12,+,23063680,23084840,21160,1059
13,+,43666373,43687034,20661,1059
12,+,23053214,23060117,6903,1058
13,+,43652843,43659623,6780,1058
12,+,23036703,23053214,16511,1057
13,+,43632034,43647844,15810,1057
12,+,23025420,23036345,10925,1056
13,+,43620828,43631392,10564,1056
12,+,23010745,23024385,13640,1055
13,+,43603350,43616260,12910,1055
12,+,22932620,22938566,5946,1054
13,+,43532785,43538473,5688,1054
12,+,22912727,22929974,17247,1053
13,+,43511954,43528300,16346,1053
12,+,22906390,22912727,6337,1052
13,+,43505441,43511751,6310,1052
12,+,22878568,22906390,27822,1051
13,+,43476827,43504775,27948,1051
12,+,22858165,22878345,20180,1050
13,+,43456146,43475447,19301,1050
12,+,22816902,22848560,31658,1049
13,+,43427881,43455076,27195,1049
12,+,22788144,22803354,15210,1048
13,+,43398260,43412429,14169,1048
12,+,22764369,22779595,15226,1047
13,+,43361265,43375956,14691,1047
12,+,22724442,22739118,14676,1046
13,+,43332878,43346029,13151,1046
12,+,22679387,22686075,6688,1045
13,+,43292284,43298739,6455,1045
12,+,22653898,22663480,9582,1044
13,+,43269818,43279002,9184,1044
12,+,22639087,22647209,8122,1043
13,+,43252986,43259317,6331,1043
12,+,22621835,22631114,9279,1042
13,+,43233478,43241814,8336,1042
12,+,22600746,22617166,16420,1041
13,+,43213650,43228412,14762,1041
12,+,22584945,22593005,8060,1040
13,+,43195896,43203607,7711,1040
12,+,22549474,22567785,18311,1039
13,+,43163644,43181174,17530,1039
12,+,22497534,22517722,20188,1038
13,+,43110806,43129646,18840,1038
12,+,22484381,22492606,8225,1037
13,+,43100288,43107402,7114,1037
12,+,22468757,22477858,9101,1036
13,+,43083635,43092406,8771,1036
12,+,22462167,22468757,6590,1035
13,+,43076642,43082609,5967,1035
12,+,22444079,22454085,10006,1034
13,+,43059173,43067829,8656,1034
12,+,22426249,22432126,5877,1033
13,+,43037000,43042240,5240,1033
12,+,22374709,22381765,7056,1032
13,+,42991903,42998802,6899,1032
12,+,22368354,22373852,5498,1031
13,+,42985804,42991022,5218,1031
12,+,22362772,22368354,5582,1030
13,+,42978105,42983619,5514,1030
12,+,22352829,22360540,7711,1029
13,+,42968191,42975450,7259,1029
12,+,22342914,22352028,9114,1028
13,+,42955739,42964728,8989,1028
12,+,22324901,22334381,9480,1027
13,+,42938898,42947650,8752,1027
12,+,22312762,22318826,6064,1026
13,+,42925906,42931382,5476,1026
12,+,22259163,22266049,6886,1025
13,+,42854833,42860792,5959,1025
12,+,22243156,22254003,10847,1024
13,+,42844831,42854790,9959,1024
12,+,22212192,22217513,5321,1023
13,+,42819416,42824616,5200,1023
12,+,22201947,22208253,6306,1022
13,+,42810651,42816784,6133,1022
12,+,22183554,22196427,12873,1021
13,+,42784008,42795462,11454,1021
12,+,22173308,22179364,6056,1020
13,+,42772917,42778946,6029,1020
12,+,22149995,22159019,9024,1019
13,+,42750470,42759122,8652,1019
12,+,22138562,22149995,11433,1018
13,+,42738331,42749626,11295,1018
12,+,22004717,22096037,91320,1017
13,+,42606359,42696964,90605,1017
12,+,21992735,22004703,11968,1016
13,-,42603012,42589218,13794,1016
12,+,21921505,21991376,69871,1015
13,+,42527144,42588392,61248,1015
12,+,21893453,21913442,19989,1014
13,+,42496810,42511631,14821,1014
12,+,21829678,21884051,54373,1013
13,+,42434960,42488614,53654,1013
12,+,21809976,21829046,19070,1012
13,+,42416472,42434915,18443,1012
12,+,21802777,21809976,7199,1011
13,+,42408236,42415438,7202,1011
12,+,21790647,21797033,6386,1010
13,+,42394140,42400507,6367,1010
12,+,21767622,21774113,6491,1009
13,+,42365938,42372324,6386,1009
12,+,21759475,21767381,7906,1008
13,+,42356828,42364581,7753,1008
12,+,21745858,21752666,6808,1007
13,+,42344292,42349839,5547,1007
12,+,21727181,21745857,18676,1006
13,+,42327319,42343566,16247,1006
12,+,21687759,21705620,17861,1005
13,+,42267746,42285059,17313,1005
12,+,21674122,21686809,12687,1004
13,+,42252348,42264660,12312,1004
12,+,21629272,21644495,15223,1003
13,+,42206158,42220444,14286,1003
12,+,21600446,21611677,11231,1002
13,+,42177611,42188528,10917,1002
12,+,21589520,21599491,9971,1001
13,+,42161894,42171461,9567,1001
12,+,21577814,21589227,11413,1000
13,+,42149777,42160731,10954,1000
12,+,21563106,21570815,7709,999
13,+,42140504,42147387,6883,999
12,+,21553112,21560151,7039,998
13,+,42130547,42137374,6827,998
