Seq_id,Strand,Start,End,Length,Block
16,-,61128214,61117098,11116,2636
6,+,65043868,65051971,8103,2635
16,-,61135984,61128438,7546,2635
6,+,65025336,65036908,11572,2634
16,-,61154034,61143487,10547,2634
6,+,65012617,65021178,8561,2633
16,-,61164302,61156733,7569,2633
6,+,64983749,64998575,14826,2632
16,-,61205224,61191321,13903,2632
6,+,64975345,64982834,7489,2631
16,-,61214703,61208258,6445,2631
6,+,64954391,64960373,5982,2630
16,-,61232206,61226622,5584,2630
6,+,64937051,64946084,9033,2629
16,-,61247682,61239954,7728,2629
6,+,64921233,64937051,15818,2628
16,-,61263520,61248259,15261,2628
6,+,64914660,64920455,5795,2627
16,-,61269860,61264733,5127,2627
6,+,64861524,64889009,27485,2626
16,-,61300170,61275426,24744,2626
6,+,64853193,64858613,5420,2625
16,-,61306132,61301102,5030,2625
6,+,64844884,64850905,6021,2624
16,-,61314918,61309252,5666,2624
6,+,64813404,64820483,7079,2623
16,-,61337224,61330623,6601,2623
6,+,64790433,64802276,11843,2622
16,-,61369455,61358593,10862,2622
6,+,64778813,64787493,8680,2621
16,-,61377378,61369656,7722,2621
6,+,64758698,64767200,8502,2620
16,-,61396718,61388760,7958,2620
6,+,64713529,64756288,42759,2619
16,-,61439090,61399175,39915,2619
6,+,64702878,64710052,7174,2618
16,-,61452023,61444976,7047,2618
6,+,64693842,64702878,9036,2617
16,-,61462266,61453647,8619,2617
6,+,64685030,64693810,8780,2616
16,-,61471666,61463519,8147,2616
6,+,64562535,64601264,38729,2615
16,-,61566796,61530011,36785,2615
6,+,63755065,63762434,7369,2614
16,+,60644705,60650502,5797,2614
6,+,63729199,63738138,8939,2613
16,+,60621679,60631035,9356,2613
6,+,63639627,63647922,8295,2612
16,+,60565874,60572684,6810,2612
6,+,63595917,63603151,7234,2611
16,+,60531498,60537050,5552,2611
6,+,63558732,63570077,11345,2610
16,+,60498630,60507417,8787,2610
6,+,63496293,63503727,7434,2609
16,+,60434158,60440548,6390,2609
6,+,63471641,63478541,6900,2608
16,+,60403051,60408532,5481,2608
6,+,63434391,63443863,9472,2607
16,+,60376681,60385320,8639,2607
6,+,63422454,63431203,8749,2606
16,+,60361791,60369542,7751,2606
6,+,63390346,63411979,21633,2605
16,+,60336682,60354829,18147,2605
6,+,63363710,63371561,7851,2604
16,+,60318316,60324004,5688,2604
6,+,63354150,63360186,6036,2603
16,+,60307730,60313261,5531,2603
6,+,63234663,63240242,5579,2602
16,+,60207344,60212696,5352,2602
6,+,63221750,63230007,8257,2601
16,+,60187422,60194198,6776,2601
6,+,63211619,63217101,5482,2600
16,+,60176943,60182103,5160,2600
6,+,63190393,63197517,7124,2599
16,+,60152511,60158959,6448,2599
6,+,63171808,63183574,11766,2598
16,+,60132804,60143908,11104,2598
6,+,63152433,63166998,14565,2597
16,+,60116957,60129702,12745,2597
6,+,63129302,63150870,21568,2596
16,+,60096179,60116412,20233,2596
6,+,63119109,63129302,10193,2595
16,+,60086605,60095948,9343,2595
6,+,63112729,63119015,6286,2594
16,+,60080383,60086400,6017,2594
6,+,63074040,63085439,11399,2593
16,+,60050157,60061198,11041,2593
6,+,63059142,63073998,14856,2592
16,+,60034903,60049128,14225,2592
6,+,63047475,63059142,11667,2591
16,+,60023091,60033735,10644,2591
6,+,63022455,63044267,21812,2590
16,+,59993588,60014690,21102,2590
6,+,63008734,63022455,13721,2589
16,+,59979002,59992484,13482,2589
6,+,62998844,63006714,7870,2588
16,+,59968221,59975694,7473,2588
6,+,62981555,62998204,16649,2587
16,+,59951990,59967823,15833,2587
6,+,62975915,62981555,5640,2586
16,+,59944919,59950557,5638,2586
6,+,62960114,62975915,15801,2585
16,+,59928239,59943855,15616,2585
6,+,62952219,62959085,6866,2584
16,+,59919402,59925746,6344,2584
6,+,62927481,62952219,24738,2583
16,+,59895182,59919018,23836,2583
6,+,62920058,62927479,7421,2582
16,+,59887518,59894597,7079,2582
6,+,62893949,62919060,25111,2581
16,+,59862763,59886342,23579,2581
6,+,62877256,62885096,7840,2580
16,+,59843959,59851622,7663,2580
6,+,62846020,62875507,29487,2579
16,+,59815847,59842958,27111,2579
6,+,62801897,62842365,40468,2578
16,+,59773796,59811752,37956,2578
6,+,62787234,62797928,10694,2577
16,+,59757204,59767596,10392,2577
6,+,62765747,62787207,21460,2576
16,+,59735505,59756075,20570,2576
6,+,62754292,62761735,7443,2575
16,+,59724939,59730640,5701,2575
6,+,62731073,62754292,23219,2574
16,+,59702012,59724025,22013,2574
6,+,62702523,62722981,20458,2573
16,+,59671347,59691105,19758,2573
6,+,62687012,62702196,15184,2572
16,+,59653601,59668072,14471,2572
6,+,62681824,62687012,5188,2571
16,+,59647612,59652852,5240,2571
6,+,62649503,62674747,25244,2570
16,+,59622243,59646382,24139,2570
6,+,62641974,62649503,7529,2569
16,+,59614603,59621881,7278,2569
6,+,62636655,62641974,5319,2568
16,+,59607444,59612804,5360,2568
6,+,62619426,62633233,13807,2567
16,+,59592392,59605749,13357,2567
6,+,62583712,62618784,35072,2566
16,+,59553719,59586725,33006,2566
6,+,62573791,62580981,7190,2565
16,+,59541851,59547340,5489,2565
6,+,62562265,62568960,6695,2564
16,+,59529607,59536000,6393,2564
6,+,62556812,62562265,5453,2563
16,+,59521619,59526914,5295,2563
6,+,62540746,62556812,16066,2562
16,+,59503630,59518879,15249,2562
6,+,62509309,62536898,27589,2561
16,+,59472177,59498772,26595,2561
6,+,62501374,62509309,7935,2560
16,+,59464312,59471826,7514,2560
6,+,62482507,62493757,11250,2559
16,+,59443298,59454339,11041,2559
6,+,62462782,62469939,7157,2558
16,+,59424104,59430659,6555,2558
6,+,62452378,62462782,10404,2557
16,+,59411329,59421533,10204,2557
6,+,62427914,62441531,13617,2556
16,+,59386217,59399159,12942,2556
6,+,62408734,62426112,17378,2555
16,+,59364944,59381546,16602,2555
6,+,62328895,62387114,58219,2554
16,+,59292947,59350720,57773,2554
6,+,62319063,62324350,5287,2553
16,-,59289388,59284304,5084,2553
6,+,61765818,62313333,547515,2552
16,+,58744890,59272801,527911,2552
6,+,61735273,61746055,10782,2551
16,+,58713130,58723370,10240,2551
6,+,61727705,61735041,7336,2550
16,+,58705949,58712873,6924,2550
6,+,61700816,61721574,20758,2549
16,+,58681925,58701090,19165,2549
6,+,61695270,61700816,5546,2548
16,+,58672786,58678323,5537,2548
6,+,61681100,61693777,12677,2547
16,+,58660739,58672574,11835,2547
6,+,61627052,61645588,18536,2546
16,+,58614814,58632291,17477,2546
6,+,61601785,61609701,7916,2545
16,+,58591199,58597886,6687,2545
6,+,61578603,61589496,10893,2544
16,+,58571627,58581820,10193,2544
6,+,61569200,61578603,9403,2543
16,+,58562453,58570786,8333,2543
6,+,61549622,61564066,14444,2542
16,+,58543593,58556500,12907,2542
6,+,61521556,61530382,8826,2541
16,+,58520030,58528764,8734,2541
6,+,61454137,61521309,67172,2540
16,+,58454717,58519341,64624,2540
6,+,61423946,61453648,29702,2539
16,+,58426315,58454360,28045,2539
6,+,61412947,61423946,10999,2538
16,+,58415981,58425929,9948,2538
6,+,61391895,61406843,14948,2537
16,+,58396569,58410436,13867,2537
6,+,61378181,61384314,6133,2536
16,+,58382575,58388370,5795,2536
6,+,61357482,61371097,13615,2535
16,+,58359597,58372874,13277,2535
6,+,61339464,61351969,12505,2534
16,+,58341939,58353872,11933,2534
6,+,61320883,61339464,18581,2533
16,+,58323511,58341601,18090,2533
6,+,61313724,61320883,7159,2532
16,+,58315992,58322969,6977,2532
6,+,61305773,61313061,7288,2531
16,+,58308833,58315567,6734,2531
6,+,61294036,61299696,5660,2530
16,+,58299299,58304780,5481,2530
6,+,61281108,61288525,7417,2529
16,+,58286006,58292858,6852,2529
6,+,61265932,61277721,11789,2528
16,+,58268568,58279833,11265,2528
6,+,61257498,61265932,8434,2527
16,+,58257817,58266265,8448,2527
6,+,61141410,61256582,115172,2526
16,+,58131402,58252697,121295,2526
6,+,61069212,61128334,59122,2525
16,+,58067039,58128208,61169,2525
6,+,61061899,61067688,5789,2524
16,+,58055645,58061173,5528,2524
6,+,61028517,61049696,21179,2523
16,+,58019727,58040324,20597,2523
6,+,61022626,61028495,5869,2522
16,+,58008271,58014086,5815,2522
6,+,61011958,61022626,10668,2521
16,+,57997983,58007736,9753,2521
6,+,60999331,61010067,10736,2520
16,+,57987975,57997307,9332,2520
6,+,60966989,60998181,31192,2519
16,+,57957333,57987449,30116,2519
6,+,60940418,60960710,20292,2518
16,+,57928555,57947850,19295,2518
6,+,60921797,60935243,13446,2517
16,+,57913337,57925777,12440,2517
6,+,60901981,60916742,14761,2516
16,+,57893986,57907984,13998,2516
6,+,60891546,60901981,10435,2515
16,+,57883937,57893733,9796,2515
6,+,60843036,60883425,40389,2514
16,+,57835956,57874130,38174,2514
6,+,60824718,60841923,17205,2513
16,+,57818332,57834776,16444,2513
6,+,60801839,60824260,22421,2512
16,+,57796784,57818035,21251,2512
6,+,60786007,60791950,5943,2511
16,+,57781023,57786805,5782,2511
6,+,60759265,60781739,22474,2510
16,+,57754407,57775760,21353,2510
6,+,60754031,60759246,5215,2509
16,+,57747434,57752480,5046,2509
6,+,60731833,60753349,21516,2508
16,+,57728610,57747105,18495,2508
6,+,60673599,60712066,38467,2507
16,+,57678532,57714534,36002,2507
6,+,60663001,60671345,8344,2506
16,+,57667168,57675144,7976,2506
6,+,60654044,60662473,8429,2505
16,+,57657542,57665586,8044,2505
6,+,60643378,60653481,10103,2504
16,+,57647111,57656666,9555,2504
6,+,60616869,60633413,16544,2503
16,+,57618304,57634022,15718,2503
6,+,60611707,60616869,5162,2502
16,+,57612439,57617513,5074,2502
6,+,60602623,60608794,6171,2501
16,+,57602837,57608652,5815,2501
6,+,60545297,60595341,50044,2500
16,+,57539718,57591013,51295,2500
6,+,60532388,60545297,12909,2499
16,+,57400222,57412295,12073,2499
6,+,60505355,60517698,12343,2498
16,+,57379016,57390762,11746,2498
6,+,60494590,60502114,7524,2497
16,+,57368176,57375391,7215,2497
6,+,60444581,60452056,7475,2496
16,+,57312000,57319294,7294,2496
6,+,60413817,60443005,29188,2495
16,+,57284670,57311747,27077,2495
6,+,60408664,60413817,5153,2494
16,+,57278707,57283858,5151,2494
6,+,60386078,60408511,22433,2493
16,+,57257567,57278202,20635,2493
6,+,60369520,60385943,16423,2492
16,+,57240398,57256701,16303,2492
6,+,60356479,60368083,11604,2491
16,+,57228942,57240096,11154,2491
6,+,60350631,60356479,5848,2490
16,+,57222582,57228335,5753,2490
6,+,60311256,60343362,32106,2489
16,+,57184464,57213796,29332,2489
6,+,60245940,60278820,32880,2488
16,+,57126271,57157646,31375,2488
6,+,60212067,60223804,11737,2487
16,+,57088745,57099976,11231,2487
6,+,60206283,60212033,5750,2486
16,+,57082420,57088050,5630,2486
6,+,60190812,60206283,15471,2485
16,+,57066817,57081823,15006,2485
6,+,60167601,60190581,22980,2484
16,+,57044580,57066136,21556,2484
6,+,60160497,60167601,7104,2483
16,+,57036893,57044001,7108,2483
6,+,60122482,60160368,37886,2482
16,+,56998973,57035643,36670,2482
6,+,60105601,60119816,14215,2481
16,+,56982961,56996171,13210,2481
6,+,60085942,60104656,18714,2480
16,+,56964472,56982435,17963,2480
6,+,60042401,60085442,43041,2479
16,+,56922607,56964204,41597,2479
6,+,60017343,60041278,23935,2478
16,+,56897937,56920932,22995,2478
6,+,59996688,60013026,16338,2477
16,+,56877510,56893839,16329,2477
6,+,59984234,59995743,11509,2476
16,+,56865023,56875991,10968,2476
6,+,59952667,59984234,31567,2475
16,+,56832906,56864088,31182,2475
6,+,59945002,59950451,5449,2474
16,+,56824629,56830079,5450,2474
6,+,59927214,59944551,17337,2473
16,+,56807630,56824172,16542,2473
6,+,59904620,59923812,19192,2472
16,+,56785441,56803890,18449,2472
6,+,59893760,59904620,10860,2471
16,+,56774500,56785113,10613,2471
6,+,59860351,59893760,33409,2470
16,+,56742180,56773676,31496,2470
6,+,59848499,59856134,7635,2469
16,+,56728572,56736207,7635,2469
6,+,59824025,59843183,19158,2468
16,+,56706087,56724295,18208,2468
6,+,59815764,59824025,8261,2467
16,+,56697899,56705358,7459,2467
6,+,59798474,59811640,13166,2466
16,+,56680754,56693212,12458,2466
6,+,59788163,59796026,7863,2465
16,+,56673020,56678716,5696,2465
6,+,59766791,59785981,19190,2464
16,+,56652383,56670494,18111,2464
6,+,59758306,59766791,8485,2463
16,+,56643476,56651759,8283,2463
6,+,59735603,59757875,22272,2462
16,+,56622552,56642638,20086,2462
6,+,59722150,59734058,11908,2461
16,+,56610889,56621694,10805,2461
6,+,59706908,59720471,13563,2460
16,+,56596253,56608778,12525,2460
6,+,59693687,59706740,13053,2459
16,+,56583361,56596045,12684,2459
6,+,59688010,59693687,5677,2458
16,+,56577544,56583013,5469,2458
6,+,59671367,59687223,15856,2457
16,+,56561999,56577175,15176,2457
6,+,59637690,59670914,33224,2456
16,+,56530222,56561759,31537,2456
6,+,59615217,59624333,9116,2455
16,+,56507347,56516345,8998,2455
6,+,59607780,59614095,6315,2454
16,+,56501247,56506970,5723,2454
6,+,59595976,59607780,11804,2453
16,+,56489374,56500807,11433,2453
6,+,59583320,59595764,12444,2452
16,+,56476283,56488278,11995,2452
6,+,59450160,59458821,8661,2451
16,+,56347906,56354879,6973,2451
6,+,59432815,59448899,16084,2450
16,+,56329771,56344982,15211,2450
6,+,59381244,59410033,28789,2449
16,+,56283826,56310293,26467,2449
6,+,59352339,59374535,22196,2448
16,+,56256184,56277015,20831,2448
6,+,59337941,59346526,8585,2447
16,+,56242573,56250474,7901,2447
6,+,59324148,59337941,13793,2446
16,+,56228905,56242278,13373,2446
6,+,59277160,59320270,43110,2445
16,+,56183734,56223964,40230,2445
6,+,59261614,59277160,15546,2444
16,+,56168715,56183237,14522,2444
6,+,59236533,59242668,6135,2443
16,+,56143312,56149223,5911,2443
6,+,59226926,59233931,7005,2442
16,+,56136386,56142996,6610,2442
6,+,59212845,59226926,14081,2441
16,+,56122352,56135874,13522,2441
6,+,59202082,59212596,10514,2440
16,+,56110316,56120392,10076,2440
6,+,59190157,59196285,6128,2439
16,+,56094756,56100637,5881,2439
6,+,59180359,59190157,9798,2438
16,+,56084973,56094307,9334,2438
6,+,59159510,59171066,11556,2437
16,+,56063264,56074187,10923,2437
6,+,59150325,59158955,8630,2436
16,+,56054361,56062474,8113,2436
6,+,59143613,59149639,6026,2435
16,+,56047591,56053258,5667,2435
6,+,59131351,59143068,11717,2434
16,+,56036121,56047253,11132,2434
6,+,59121834,59128647,6813,2433
16,+,56025803,56032542,6739,2433
6,+,59097966,59114547,16581,2432
16,+,56009949,56024194,14245,2432
6,+,59068753,59084884,16131,2431
16,+,55982813,55998306,15493,2431
6,+,59056722,59063740,7018,2430
16,+,55971689,55978433,6744,2430
6,+,59029469,59056722,27253,2429
16,+,55944753,55971369,26616,2429
6,+,59015830,59028051,12221,2428
16,+,55932897,55944546,11649,2428
6,+,58994725,59015830,21105,2427
16,+,55911869,55931833,19964,2427
6,+,58987766,58994020,6254,2426
16,+,55904996,55910892,5896,2426
6,+,58982553,58987766,5213,2425
16,+,55899558,55904600,5042,2425
6,+,58970169,58982305,12136,2424
16,+,55888154,55899558,11404,2424
6,+,58961244,58970169,8925,2423
16,+,55879017,55887766,8749,2423
6,+,58937666,58960141,22475,2422
16,+,55856846,55878720,21874,2422
6,+,58922377,58936738,14361,2421
16,+,55841286,55855038,13752,2421
6,+,58912316,58917490,5174,2420
16,+,55826380,55831498,5118,2420
6,+,58906805,58912300,5495,2419
16,+,55820582,55825642,5060,2419
6,+,58900519,58906805,6286,2418
16,+,55813397,55819416,6019,2418
6,+,58886145,58892665,6520,2417
16,+,55797374,55803796,6422,2417
6,+,58855544,58877412,21868,2416
16,+,55767350,55788064,20714,2416
6,+,58801415,58851162,49747,2415
16,+,55713674,55762086,48412,2415
6,+,58788836,58801415,12579,2414
16,+,55700241,55712262,12021,2414
6,+,58782659,58788836,6177,2413
16,+,55693489,55699576,6087,2413
6,+,58704483,58728084,23601,2412
16,+,55611437,55634924,23487,2412
6,+,58671313,58701642,30329,2411
16,+,55578167,55607944,29777,2411
6,+,58641100,58666760,25660,2410
16,+,55547329,55571107,23778,2410
6,+,58616572,58640188,23616,2409
16,+,55524109,55546886,22777,2409
6,+,58608761,58616443,7682,2408
16,+,55515582,55522653,7071,2408
6,+,58579397,58592512,13115,2407
16,+,55486800,55498762,11962,2407
6,+,58547564,58577291,29727,2406
16,+,55455325,55483236,27911,2406
6,+,58534547,58542146,7599,2405
16,+,55441311,55448410,7099,2405
6,+,58517791,58529043,11252,2404
16,+,55423144,55433737,10593,2404
6,+,58506185,58516280,10095,2403
16,+,55412131,55421585,9454,2403
6,+,58481162,58488857,7695,2402
16,+,55382135,55389408,7273,2402
6,+,58468401,58474770,6369,2401
16,+,55372753,55378214,5461,2401
6,+,58453882,58465777,11895,2400
16,+,55352834,55362846,10012,2400
6,+,58440789,58451938,11149,2399
16,+,55341191,55351851,10660,2399
6,+,58423137,58437639,14502,2398
16,+,55324675,55337729,13054,2398
6,+,58389864,58416351,26487,2397
16,+,55299531,55324273,24742,2397
6,+,58373536,58379714,6178,2396
16,+,55283278,55289237,5959,2396
6,+,58351971,58367448,15477,2395
16,+,55261726,55276709,14983,2395
6,+,58345551,58351267,5716,2394
16,+,55254135,55259544,5409,2394
6,+,58335611,58344641,9030,2393
16,+,55243949,55252675,8726,2393
6,+,58312270,58330291,18021,2392
16,+,55220819,55238146,17327,2392
6,+,58296653,58309019,12366,2391
16,+,55203586,55215280,11694,2391
6,+,58284908,58296384,11476,2390
16,+,55192225,55203009,10784,2390
6,+,58226958,58281208,54250,2389
16,+,55139796,55190761,50965,2389
6,+,58219130,58226958,7828,2388
16,+,55131740,55139280,7540,2388
6,+,58203109,58219130,16021,2387
16,+,55115222,55131024,15802,2387
6,+,58177782,58199042,21260,2386
16,+,55092071,55112288,20217,2386
6,+,58144253,58174453,30200,2385
16,+,55063882,55090882,27000,2385
6,+,58127513,58135511,7998,2384
16,+,55048809,55056344,7535,2384
6,+,58120541,58127361,6820,2383
16,+,55041336,55047751,6415,2383
6,+,58107357,58120532,13175,2382
16,+,55023290,55033404,10114,2382
6,+,58066874,58094255,27381,2381
16,+,54982516,55007278,24762,2381
6,+,58047460,58055422,7962,2380
16,+,54968251,54975652,7401,2380
6,+,58016914,58035573,18659,2379
16,+,54936115,54954074,17959,2379
6,+,58001964,58016452,14488,2378
16,+,54922006,54935847,13841,2378
6,+,57985405,58000507,15102,2377
16,+,54907345,54921126,13781,2377
6,+,57970504,57985111,14607,2376
16,+,54893696,54907085,13389,2376
6,+,57949332,57963083,13751,2375
16,+,54875117,54888638,13521,2375
6,+,57921688,57946504,24816,2374
16,+,54850150,54873733,23583,2374
6,+,57907884,57921120,13236,2373
16,+,54837551,54849822,12271,2373
6,+,57900510,57907240,6730,2372
16,+,54830305,54836604,6299,2372
6,+,57885701,57900510,14809,2371
16,+,54815170,54829413,14243,2371
6,+,57873558,57884321,10763,2370
16,+,54802751,54812973,10222,2370
6,+,57857075,57873472,16397,2369
16,+,54787232,54802419,15187,2369
6,+,57837296,57855974,18678,2368
16,+,54767698,54785019,17321,2368
6,+,57821477,57828085,6608,2367
16,+,54754242,54760047,5805,2367
6,+,57815740,57821477,5737,2366
16,+,54748819,54753942,5123,2366
6,+,57794975,57807960,12985,2365
16,+,54729318,54741774,12456,2365
6,+,57783318,57790758,7440,2364
16,+,54717213,54724051,6838,2364
6,+,57764781,57771490,6709,2363
16,+,54700209,54706291,6082,2363
6,+,57749094,57758611,9517,2362
16,+,54685858,54694969,9111,2362
6,+,57739039,57747545,8506,2361
16,+,54677903,54685490,7587,2361
6,+,57729981,57737780,7799,2360
16,+,54668938,54676544,7606,2360
6,+,57711336,57729981,18645,2359
16,+,54650718,54668245,17527,2359
6,+,57696315,57710362,14047,2358
16,+,54634830,54648361,13531,2358
6,+,29034530,29040857,6327,1109
16,+,27893722,27900067,6345,1109
6,+,29010080,29032846,22766,1108
16,+,27872490,27893191,20701,1108
6,+,28988197,29002068,13871,1107
16,+,27850120,27863176,13056,1107
6,+,28949043,28987470,38427,1106
16,+,27812870,27849467,36597,1106
6,+,28916731,28949043,32312,1105
16,+,27780763,27812446,31683,1105
6,+,28833322,28866482,33160,1104
16,+,27709102,27739022,29920,1104
6,+,28825451,28833322,7871,1103
16,+,27699682,27707461,7779,1103
6,+,28816914,28825224,8310,1102
16,+,27691963,27699066,7103,1102
6,+,28775869,28786494,10625,1101
16,+,27660453,27670165,9712,1101
6,+,28707096,28715036,7940,1100
16,+,27602070,27609248,7178,1100
6,+,28663535,28670343,6808,1099
16,+,27551989,27557974,5985,1099
6,+,28657684,28663535,5851,1098
16,+,27545806,27551066,5260,1098
6,+,28643506,28651615,8109,1097
16,+,27531834,27540059,8225,1097
6,+,28635362,28640537,5175,1096
16,+,27518634,27523688,5054,1096
6,+,28574982,28628468,53486,1095
16,+,27450991,27499612,48621,1095
6,+,28535491,28543128,7637,1094
16,+,27414059,27421210,7151,1094
6,+,28500989,28522483,21494,1093
16,+,27382884,27402494,19610,1093
6,+,28495629,28500828,5199,1092
16,+,27376844,27381889,5045,1092
6,+,28420507,28433497,12990,1091
16,+,27313758,27325859,12101,1091
6,+,28408806,28420507,11701,1090
16,+,27300813,27311790,10977,1090
6,+,28365260,28400283,35023,1089
16,+,27258273,27290984,32711,1089
6,+,28351626,28360701,9075,1088
16,+,27244724,27252936,8212,1088
6,+,28336462,28351626,15164,1087
16,+,27228921,27243623,14702,1087
6,+,28320960,28327692,6732,1086
16,+,27212011,27218569,6558,1086
6,+,28252789,28262971,10182,1085
16,+,27143398,27153268,9870,1085
6,+,28237873,28246323,8450,1084
16,+,27128624,27136450,7826,1084
6,+,28209884,28233528,23644,1083
16,+,27098941,27121355,22414,1083
6,+,28202253,28209884,7631,1082
16,+,27090869,27098475,7606,1082
6,+,28180565,28201076,20511,1081
16,+,27071864,27089936,18072,1081
6,+,28168989,28179530,10541,1080
16,+,27061464,27071472,10008,1080
6,+,28163197,28168989,5792,1079
16,+,27055560,27060926,5366,1079
6,+,28152246,28158098,5852,1078
16,+,27044543,27049699,5156,1078
6,+,28144972,28151494,6522,1077
16,+,27037965,27043099,5134,1077
6,+,28133591,28144972,11381,1076
16,+,27025540,27036767,11227,1076
6,+,28120059,28132638,12579,1075
16,+,27013425,27025319,11894,1075
6,+,28098692,28119440,20748,1074
16,+,26995019,27012978,17959,1074
6,+,28073046,28094459,21413,1073
16,+,26974598,26993680,19082,1073
6,+,28058665,28072635,13970,1072
16,+,26961082,26974060,12978,1072
6,+,28033965,28050706,16741,1071
16,+,26935552,26951242,15690,1071
6,+,28002939,28017676,14737,1070
16,+,26909711,26921781,12070,1070
6,+,27989837,27999222,9385,1069
16,+,26900223,26909167,8944,1069
6,+,27969658,27983940,14282,1068
16,+,26885285,26897393,12108,1068
6,+,27963117,27968666,5549,1067
16,+,26879835,26885232,5397,1067
6,+,27928258,27942827,14569,1066
16,+,26858219,26870047,11828,1066
6,+,27913689,27926716,13027,1065
16,+,26843076,26855654,12578,1065
6,+,27899882,27913625,13743,1064
16,+,26830719,26842459,11740,1064
6,+,27880373,27891956,11583,1063
16,+,26812188,26822568,10380,1063
6,+,27811444,27820006,8562,1062
16,+,26744654,26752423,7769,1062
6,+,27794051,27803907,9856,1061
16,+,26728869,26736995,8126,1061
6,+,27777435,27792270,14835,1060
16,+,26714766,26727326,12560,1060
6,+,27768423,27777103,8680,1059
16,+,26706281,26714558,8277,1059
6,+,27762483,27768372,5889,1058
16,+,26700521,26706004,5483,1058
6,+,27741841,27750811,8970,1057
16,+,26683204,26691482,8278,1057
6,+,27722725,27730067,7342,1056
16,+,26670509,26676812,6303,1056
6,+,27706592,27722030,15438,1055
16,+,26654870,26668804,13934,1055
6,+,27691064,27700245,9181,1054
16,+,26641250,26649953,8703,1054
6,+,27681465,27690619,9154,1053
16,+,26630728,26639418,8690,1053
6,+,27670714,27679524,8810,1052
16,+,26621621,26629540,7919,1052
6,+,27637345,27655182,17837,1051
16,+,26590510,26606672,16162,1051
6,+,27608742,27617978,9236,1050
16,+,26567053,26575936,8883,1050
6,+,27566977,27592356,25379,1049
16,+,26534231,26557439,23208,1049
6,+,27540079,27565046,24967,1048
16,+,26510075,26533560,23485,1048
6,+,27481478,27521997,40519,1047
16,+,26453946,26491240,37294,1047
6,+,27475459,27481453,5994,1046
16,+,26447709,26453186,5477,1046
6,+,27466371,27475459,9088,1045
16,+,26438178,26447165,8987,1045
6,+,27441350,27462393,21043,1044
16,+,26412709,26432943,20234,1044
6,+,27417563,27436108,18545,1043
16,+,26387017,26405190,18173,1043
6,+,27408588,27415430,6842,1042
16,+,26376601,26382373,5772,1042
6,+,27397900,27404482,6582,1041
16,+,26365694,26371958,6264,1041
6,+,27376982,27390781,13799,1040
16,+,26342452,26355728,13276,1040
6,+,27367416,27373398,5982,1039
16,+,26331865,26337392,5527,1039
6,+,27347204,27367189,19985,1038
16,+,26312364,26331267,18903,1038
6,+,27294675,27347204,52529,1037
16,+,26261258,26312135,50877,1037
6,+,27252239,27289490,37251,1036
16,+,26219727,26254756,35029,1036
6,+,27236307,27251841,15534,1035
16,+,26204739,26219320,14581,1035
6,+,27191654,27236307,44653,1034
16,+,26161032,26204268,43236,1034
6,+,27184856,27191615,6759,1033
16,+,26152571,26159368,6797,1033
6,+,27179272,27184615,5343,1032
16,+,26144213,26149422,5209,1032
6,+,27148292,27178279,29987,1031
16,+,26115101,26143317,28216,1031
6,+,27101160,27107518,6358,1030
16,+,26067426,26073267,5841,1030
6,+,27091316,27100694,9378,1029
16,+,26055996,26064870,8874,1029
6,+,27076134,27085312,9178,1028
16,+,26038013,26047024,9011,1028
6,+,27058843,27074045,15202,1027
16,+,26021756,26036082,14326,1027
6,+,27048022,27058394,10372,1026
16,+,26010625,26020479,9854,1026
6,+,27017755,27046747,28992,1025
16,+,25982388,26009526,27138,1025
6,+,27010657,27017755,7098,1024
16,+,25974791,25981619,6828,1024
6,+,26996972,27004987,8015,1023
16,+,25962741,25970019,7278,1023
6,+,26984682,26993644,8962,1022
16,+,25950539,25958049,7510,1022
6,+,26978155,26984682,6527,1021
16,+,25943472,25949811,6339,1021
6,+,26968500,26978155,9655,1020
16,+,25934017,25942643,8626,1020
6,+,26956977,26964020,7043,1019
16,+,25922118,25928927,6809,1019
6,+,26932372,26950169,17797,1018
16,+,25898240,25914030,15790,1018
6,+,26913462,26925289,11827,1017
16,+,25884945,25896181,11236,1017
6,+,26888471,26907862,19391,1016
16,+,25859356,25877441,18085,1016
6,+,26878768,26886223,7455,1015
16,+,25844387,25851377,6990,1015
6,+,26860780,26877561,16781,1014
16,+,25828363,25844278,15915,1014
6,+,26845662,26860338,14676,1013
16,+,25814248,25828070,13822,1013
6,+,26815701,26822969,7268,1012
16,+,25784863,25792122,7259,1012
6,+,26809925,26815701,5776,1011
16,+,25778409,25784082,5673,1011
6,+,26792410,26803847,11437,1010
16,+,25760342,25771466,11124,1010
6,+,26775981,26792410,16429,1009
16,+,25743739,25759622,15883,1009
6,+,26702010,26775003,72993,1008
16,+,25674055,25743408,69353,1008
6,+,26695454,26702010,6556,1007
16,+,25666745,25673147,6402,1007
6,+,26678068,26694199,16131,1006
16,+,25650971,25665905,14934,1006
6,+,26662823,26678068,15245,1005
16,+,25636716,25650488,13772,1005
6,+,26631610,26657762,26152,1004
16,+,25608091,25632800,24709,1004
6,+,26621688,26627366,5678,1003
16,+,25599167,25604589,5422,1003
6,+,26575017,26614721,39704,1002
16,+,25554099,25591853,37754,1002
6,+,26567533,26575017,7484,1001
16,+,25544436,25551865,7429,1001
6,+,26547019,26552767,5748,1000
